Gene,OG,Library,Expr,Tissue,Species
TRINITY_DN2645_c0_g1,N2.HOG0007763,SA04,66.4291621657396,tentacles,Sarsia
TRINITY_DN2645_c0_g1,N2.HOG0007763,SA05,11.9418533542334,tentacle_bulbs,Sarsia
TRINITY_DN2645_c0_g1,N2.HOG0007763,SA06,7.67863659585838,manubrium,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA01,71.2732215245164,tentacles,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA02,103.140703351845,tentacle_bulbs,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA03,103.468441175585,manubrium,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA04,114.741117232175,tentacles,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA05,125.937267707376,tentacle_bulbs,Sarsia
TRINITY_DN14663_c0_g1,N2.HOG0007765,SA06,187.394446042007,manubrium,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA01,51.1058563031707,tentacles,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA02,116.979158210506,tentacle_bulbs,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA03,91.4574261344376,manubrium,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA04,22.9267196566942,tentacles,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA05,21.8777524583038,tentacle_bulbs,Sarsia
TRINITY_DN112_c3_g1,N2.HOG0007767,SA06,79.0159754480929,manubrium,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA01,41.5171338038985,tentacles,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA02,40.3541713914869,tentacle_bulbs,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA03,77.869496738194,manubrium,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA04,34.7812042934335,tentacles,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA05,27.8588096893625,tentacle_bulbs,Sarsia
TRINITY_DN8075_c0_g1,N2.HOG0007768,SA06,51.9305670890733,manubrium,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA01,60.6165216767286,tentacles,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA02,87.4283580029244,tentacle_bulbs,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA03,101.510607744386,manubrium,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA04,88.6130655085407,tentacles,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA05,119.618425571167,tentacle_bulbs,Sarsia
TRINITY_DN2405_c0_g1,N2.HOG0007769,SA06,156.720965592895,manubrium,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA01,16.1411730568463,tentacles,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA02,18.0249303474063,tentacle_bulbs,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA03,28.0893615263947,manubrium,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA04,24.9279122022725,tentacles,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA05,26.0616511695695,tentacle_bulbs,Sarsia
TRINITY_DN10708_c0_g1,N2.HOG0007772,SA06,39.6679760847003,manubrium,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA01,48.1695513027752,tentacles,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA02,62.4213455263496,tentacle_bulbs,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA03,74.2645108747,manubrium,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA04,26.5883804864874,tentacles,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA05,21.6455846263237,tentacle_bulbs,Sarsia
TRINITY_DN1255_c0_g1,N2.HOG0007774,SA06,37.6999826260009,manubrium,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA01,1.55417280030328,tentacles,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA02,0,tentacle_bulbs,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA03,0,manubrium,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA04,0,tentacles,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA05,0,tentacle_bulbs,Sarsia
TRINITY_DN104097_c0_g1,N2.HOG0007777,SA06,0,manubrium,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA01,39.4178342089949,tentacles,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA02,35.7719856313304,tentacle_bulbs,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA03,39.3650934051407,manubrium,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA04,52.8221038593961,tentacles,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA05,38.1798945065599,tentacle_bulbs,Sarsia
TRINITY_DN15698_c0_g1,N2.HOG0007778,SA06,54.8340575990312,manubrium,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA01,72.6612700360318,tentacles,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA02,78.0773559384504,tentacle_bulbs,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA03,77.6774647492411,manubrium,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA04,48.5684743860231,tentacles,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA05,44.1542632495421,tentacle_bulbs,Sarsia
TRINITY_DN68365_c0_g1,N2.HOG0007779,SA06,77.0550639991512,manubrium,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA01,41.1904031078121,tentacles,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA02,69.291992754129,tentacle_bulbs,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA03,80.6734478952613,manubrium,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA04,43.685978565542,tentacles,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA05,50.9454251810679,tentacle_bulbs,Sarsia
TRINITY_DN26167_c0_g1,N2.HOG0007780,SA06,99.01305015705,manubrium,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA01,74.9836272652069,tentacles,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA02,94.6596597554719,tentacle_bulbs,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA03,169.504502098174,manubrium,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA04,94.8084430899937,tentacles,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA05,77.3586331789943,tentacle_bulbs,Sarsia
TRINITY_DN4663_c0_g1,N2.HOG0007781,SA06,175.93428769824,manubrium,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA01,6.18752992509749,tentacles,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA02,15.2533635137154,tentacle_bulbs,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA03,44.8818333282676,manubrium,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA04,9.70677793330915,tentacles,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA05,15.545598846597,tentacle_bulbs,Sarsia
TRINITY_DN8214_c0_g1,N2.HOG0007784,SA06,39.0312390691812,manubrium,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA01,78.4426256346277,tentacles,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA02,107.952406183987,tentacle_bulbs,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA03,164.602185110509,manubrium,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA04,30.7474011612414,tentacles,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA05,26.4628565347064,tentacle_bulbs,Sarsia
TRINITY_DN296_c0_g2,N2.HOG0007785,SA06,31.1923927218794,manubrium,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA01,52.1570728740697,tentacles,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA02,44.380949998517,tentacle_bulbs,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA03,58.2591999858231,manubrium,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA04,38.1238501165804,tentacles,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA05,24.6210855306779,tentacle_bulbs,Sarsia
TRINITY_DN558_c0_g2,N2.HOG0007789,SA06,42.2552970092955,manubrium,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA01,43.8619648494683,tentacles,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA02,25.1607795905436,tentacle_bulbs,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA03,23.5973492923968,manubrium,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA04,96.0061004966358,tentacles,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA05,23.0725589041972,tentacle_bulbs,Sarsia
TRINITY_DN9328_c0_g1,N2.HOG0007790,SA06,35.1683010377548,manubrium,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA01,133.475401161382,tentacles,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA02,195.580487376837,tentacle_bulbs,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA03,190.323345508376,manubrium,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA04,108.024347799775,tentacles,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA05,236.994511751853,tentacle_bulbs,Sarsia
TRINITY_DN19371_c0_g1,N2.HOG0007791,SA06,345.326770071141,manubrium,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA01,93.0527584181582,tentacles,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA02,56.265165028623,tentacle_bulbs,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA03,63.4580517171579,manubrium,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA04,101.545906266242,tentacles,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA05,55.3733832459871,tentacle_bulbs,Sarsia
TRINITY_DN4206_c0_g5,N2.HOG0007792,SA06,74.2616151379761,manubrium,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA01,20.430001718057,tentacles,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA02,34.5162892512886,tentacle_bulbs,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA03,37.3510612993634,manubrium,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA04,35.1108547292467,tentacles,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA05,29.3588600138734,tentacle_bulbs,Sarsia
TRINITY_DN2531_c0_g1,N2.HOG0007793,SA06,52.7093404087968,manubrium,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA01,49.1479117787361,tentacles,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA02,33.8032691746094,tentacle_bulbs,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA03,34.9370214195272,manubrium,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA04,52.7354916576563,tentacles,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA05,25.6950550533735,tentacle_bulbs,Sarsia
TRINITY_DN3936_c0_g2,N2.HOG0007800,SA06,34.1346820759633,manubrium,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA01,34.2192352017658,tentacles,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA02,43.0300074588741,tentacle_bulbs,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA03,44.5683578109765,manubrium,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA04,18.3147456247433,tentacles,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA05,10.0571589234233,tentacle_bulbs,Sarsia
TRINITY_DN19651_c0_g1,N2.HOG0007803,SA06,41.6184114063546,manubrium,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA01,53.9209288777542,tentacles,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA02,34.7310451704975,tentacle_bulbs,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA03,37.9305442148592,manubrium,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA04,44.3316107077539,tentacles,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA05,32.4440517803198,tentacle_bulbs,Sarsia
TRINITY_DN9524_c0_g1,N2.HOG0007808,SA06,32.2003690074178,manubrium,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA01,41.1835542271896,tentacles,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA02,72.116323032762,tentacle_bulbs,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA03,120.638334922126,manubrium,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA04,52.9525288071971,tentacles,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA05,57.7204119434577,tentacle_bulbs,Sarsia
TRINITY_DN2513_c0_g1,N2.HOG0007810,SA06,104.142851378923,manubrium,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA01,35.1265697177288,tentacles,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA02,36.06502761739,tentacle_bulbs,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA03,57.464405271908,manubrium,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA04,23.8668075766048,tentacles,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA05,21.4561724815898,tentacle_bulbs,Sarsia
TRINITY_DN12647_c0_g1,N2.HOG0007812,SA06,40.0034526880935,manubrium,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA01,79.1267983200831,tentacles,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA02,111.736553361766,tentacle_bulbs,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA03,241.303135866234,manubrium,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA04,90.5808626496175,tentacles,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA05,117.836168406625,tentacle_bulbs,Sarsia
TRINITY_DN9498_c0_g1,N2.HOG0007813,SA06,238.668010043547,manubrium,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA01,167.735162356865,tentacles,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA02,81.0829038444952,tentacle_bulbs,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA03,43.2341536117842,manubrium,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA04,134.944865992004,tentacles,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA05,43.3717950546305,tentacle_bulbs,Sarsia
TRINITY_DN16767_c1_g1,N2.HOG0007816,SA06,30.8566416610433,manubrium,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA01,41.0212715327506,tentacles,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA02,66.7380683795067,tentacle_bulbs,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA03,147.098326122235,manubrium,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA04,23.7528146461273,tentacles,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA05,33.1930753556715,tentacle_bulbs,Sarsia
TRINITY_DN3081_c0_g1,N2.HOG0007823,SA06,72.093057718214,manubrium,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA01,123.464435037442,tentacles,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA02,206.263858120085,tentacle_bulbs,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA03,205.296643864695,manubrium,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA04,47.8638981678116,tentacles,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA05,74.3046525279291,tentacle_bulbs,Sarsia
TRINITY_DN916_c0_g1,N2.HOG0007825,SA06,82.5764515313211,manubrium,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA01,34.5335243525983,tentacles,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA02,42.2380213664747,tentacle_bulbs,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA03,52.5881900330059,manubrium,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA04,59.3632390056202,tentacles,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA05,44.0724245252038,tentacle_bulbs,Sarsia
TRINITY_DN8402_c0_g1,N2.HOG0007831,SA06,63.7750920452974,manubrium,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA01,144.955534319549,tentacles,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA02,96.5838700721032,tentacle_bulbs,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA03,58.7808243606762,manubrium,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA04,42.7616552159129,tentacles,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA05,23.9534089269583,tentacle_bulbs,Sarsia
TRINITY_DN14666_c0_g1,N2.HOG0007835,SA06,30.9131024093751,manubrium,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA01,34.5263068019593,tentacles,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA02,74.5535684155591,tentacle_bulbs,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA03,115.43410288255,manubrium,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA04,67.9184577151038,tentacles,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA05,113.924975320546,tentacle_bulbs,Sarsia
TRINITY_DN3771_c0_g1,N2.HOG0007842,SA06,142.100253791013,manubrium,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA01,302.818354837777,tentacles,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA02,244.005028810175,tentacle_bulbs,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA03,249.702800913008,manubrium,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA04,362.426605570323,tentacles,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA05,214.269983954553,tentacle_bulbs,Sarsia
TRINITY_DN5066_c0_g1,N2.HOG0007843,SA06,145.508799612903,manubrium,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA01,90.2533104533735,tentacles,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA02,84.3650299538369,tentacle_bulbs,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA03,117.704380431455,manubrium,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA04,54.8236085633154,tentacles,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA05,32.6045007348064,tentacle_bulbs,Sarsia
TRINITY_DN15584_c0_g2,N2.HOG0007844,SA06,71.2730480482833,manubrium,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA01,49.806174673029,tentacles,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA02,60.6780334724658,tentacle_bulbs,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA03,90.3175024115542,manubrium,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA04,59.4158310149575,tentacles,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA05,44.9053035432337,tentacle_bulbs,Sarsia
TRINITY_DN9573_c0_g2,N2.HOG0007846,SA06,74.8379016796317,manubrium,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA01,79.7075665800211,tentacles,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA02,78.7203785323702,tentacle_bulbs,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA03,83.015619784672,manubrium,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA04,81.3681746681137,tentacles,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA05,56.4189787494547,tentacle_bulbs,Sarsia
TRINITY_DN13082_c3_g1,N2.HOG0007848,SA06,71.9167140326272,manubrium,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA01,127.5557158039,tentacles,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA02,201.433392238137,tentacle_bulbs,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA03,153.160875600274,manubrium,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA04,60.802757054355,tentacles,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA05,151.740845988884,tentacle_bulbs,Sarsia
TRINITY_DN1388_c0_g1,N2.HOG0007853,SA06,95.3879516690013,manubrium,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA01,532.01917657351,tentacles,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA02,493.403081930036,tentacle_bulbs,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA03,326.584384166856,manubrium,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA04,429.286872992,tentacles,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA05,264.278260230915,tentacle_bulbs,Sarsia
TRINITY_DN2545_c0_g1,N2.HOG0007854,SA06,281.028554294169,manubrium,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA01,39.6173868077309,tentacles,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA02,45.4238283523761,tentacle_bulbs,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA03,31.4227611302143,manubrium,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA04,37.0133452379662,tentacles,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA05,41.7802183828909,tentacle_bulbs,Sarsia
TRINITY_DN5381_c0_g1,N2.HOG0007856,SA06,32.5676557963869,manubrium,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA01,129.106121297575,tentacles,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA02,188.981249297531,tentacle_bulbs,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA03,408.211797697141,manubrium,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA04,137.620540476694,tentacles,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA05,166.791270059861,tentacle_bulbs,Sarsia
TRINITY_DN7655_c0_g1,N2.HOG0007857,SA06,341.658103342564,manubrium,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA01,61.797840225271,tentacles,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA02,63.3130810836001,tentacle_bulbs,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA03,89.9756937012858,manubrium,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA04,41.8342228925306,tentacles,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA05,41.9016045833677,tentacle_bulbs,Sarsia
TRINITY_DN9798_c0_g1,N2.HOG0007859,SA06,56.5438178849806,manubrium,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA01,336.639983685494,tentacles,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA02,465.331891768236,tentacle_bulbs,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA03,457.55707831757,manubrium,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA04,524.53441746217,tentacles,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA05,590.109977221371,tentacle_bulbs,Sarsia
TRINITY_DN3237_c0_g1,N2.HOG0007869,SA06,446.301310818226,manubrium,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA01,16.427112507851,tentacles,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA02,11.3261787268543,tentacle_bulbs,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA03,10.5640214744635,manubrium,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA04,11.2778994472091,tentacles,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA05,14.8809340838853,tentacle_bulbs,Sarsia
TRINITY_DN5917_c0_g1,N2.HOG0007875,SA06,7.22639990867242,manubrium,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA01,139.505561952699,tentacles,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA02,136.546820471515,tentacle_bulbs,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA03,307.588860494141,manubrium,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA04,134.300761099362,tentacles,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA05,134.874807333248,tentacle_bulbs,Sarsia
TRINITY_DN36002_c0_g1,N2.HOG0007879,SA06,299.216611725693,manubrium,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA01,61.9043828228908,tentacles,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA02,75.067250862344,tentacle_bulbs,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA03,124.408482842073,manubrium,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA04,77.9165688160221,tentacles,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA05,80.3118102422045,tentacle_bulbs,Sarsia
TRINITY_DN19263_c0_g1,N2.HOG0007880,SA06,140.553729507399,manubrium,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA01,37.1442320850584,tentacles,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA02,44.5009284268317,tentacle_bulbs,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA03,65.9001784783613,manubrium,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA04,27.6730797807503,tentacles,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA05,28.4369916212253,tentacle_bulbs,Sarsia
TRINITY_DN6393_c0_g1,N2.HOG0007881,SA06,61.1960600404577,manubrium,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA01,19.6831816640491,tentacles,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA02,36.9610350816627,tentacle_bulbs,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA03,65.4187344777695,manubrium,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA04,23.3382338940972,tentacles,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA05,32.1753931973388,tentacle_bulbs,Sarsia
TRINITY_DN7143_c0_g1,N2.HOG0007882,SA06,110.293472592251,manubrium,Sarsia
