,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold531.g7,40.7251812006129,0.159625603167615,0.380319671141032,0.419714296367338,0.674694179961406,0.78680202452895
scaffold531.g8,2595.09412808382,-0.506429575895761,0.440928161028956,-1.14855348479886,0.25074014676518,0.408376910213221
scaffold531.g9,645.931423771343,-0.187433408294833,0.350417588464676,-0.534885846101662,0.592728796190167,0.725810167572481
scaffold532.g1,2.15167681846971,-1.03749447441674,1.46672206996092,-0.707355875843869,0.479345350112986,0.631099156792401
scaffold532.g2,1.29985188620186,3.92234434953515,2.98195241954451,1.31536114521045,0.188388557345579,NA
scaffold532.g3,1.89603528729321,0.79272979233545,1.85555384278281,0.42722004290998,0.66921906412994,0.783023938170387
scaffold532.g4,103.42089991582,0.598728942519783,0.370339751999387,1.61670179689696,0.105942665868402,0.224647967890495
scaffold532.g5,30.1377342119546,1.06052924094941,0.608170043545483,1.74380381310264,0.0811933053626071,0.18630699330841
scaffold532.g6,32.620454827304,0.991594183396512,0.358803132184755,2.76361629665462,0.00571647172981474,0.0270632226754477
scaffold532.g7,0.394651470397711,1.9013219921255,3.46231048222561,0.549148322164139,0.58290366570379,NA
scaffold532.g8,499.607348952634,-0.551607284041736,0.370522232752921,-1.48872924559312,0.136558680539549,0.268032368719125
scaffold532.g9,25.6480855515723,1.74579580356093,0.78283761688295,2.2300867586208,0.0257416837167997,0.083423072197564
scaffold532.g10,0,NA,NA,NA,NA,NA
scaffold532.g11,51.8257313759233,2.98724718570302,1.02639520534363,2.91042589652677,0.00360936546085075,0.0192006863510424
scaffold532.g12,1.67135798399346,1.80360532069708,1.74899337091751,1.03122478946328,0.302435418337201,0.463550623153378
scaffold532.g13,53.4664169687152,-0.270442135705181,0.446126850507276,-0.606200087256956,0.544381894858438,0.686375298249949
scaffold533.g1,10.6125355208145,0.529163503233701,0.828063090630634,0.639037664184141,0.522798430110566,0.668858111717508
scaffold533.g2,55.1278926508268,-0.419499010413431,0.510176796277814,-0.822262034404629,0.410927779380388,0.569996657007561
scaffold533.g3,737.187651832132,-0.648344632736104,0.237451824897971,-2.73042598436414,0.0063252534733115,0.029403450254821
scaffold533.g4,391.922072057948,0.361214600223086,0.258492370934657,1.39738979110682,0.162296387413921,0.301583140036558
scaffold533.g5,110.39898790572,-2.56408881151788,1.32308895173814,-1.93795648293294,0.0526285319592976,0.137460062756927
scaffold533.g6,128.606331221177,0.380495419375072,0.302363517187729,1.25840386735161,0.208245733987063,0.358473821407517
scaffold533.g7,66.4092480790163,-0.608996887726145,0.520737244175668,-1.16948978498781,0.242206354469984,0.398488492702014
scaffold533.g8,122.984191724961,-0.434096882877589,0.35117507405275,-1.23612669278567,0.216411474286512,0.368556728117556
