,Man_mean,Tent_mean,M,D,prob,ranking,Length
comp70061_c5,2.13511840445723,2.73796744927798,-0.358789217300737,0.602849044820745,0.342899974804737,-0.701538789585124,1783
comp70062_c2,5.40563168640007,4.46186713886099,0.276815661906228,0.943764547539083,0.401123708742756,0.983523478046271,1565
comp70063_c0,NA,NA,NA,NA,NA,0,379
comp70064_c2,0.172280085311396,2.11415146728084,-3.61725089334471,1.94187138196944,0.814346182917612,-4.10552901457474,1403
comp70064_c4,1.1239202173857,1.14935782836696,-0.032288392623551,0.0254376109812644,0.0442882338120433,-0.0411048944852888,1828
comp70065_c0,4.70951554700528,4.14326740097442,0.184809729043384,0.566248146030864,0.264905517762661,0.595643852341716,1745
comp70066_c0,9.64815283200643,11.209605161357,-0.216410797032282,1.56145232935058,0.424953388762913,-1.57637781318645,4785
comp70067_c1,52.1541302942952,21.4938732506885,1.27885602655057,30.6602570436066,0.918430335097002,30.6869163442121,2162
comp70070_c0,3.36329721278138,1.433091038862,1.23074601321024,1.93020617391938,0.745956160241874,2.28919890417355,1078
comp70072_c0,0.598289504187843,0.856562770633875,-0.517715219793793,0.258273266446032,0.233635676492819,-0.578562121959983,505
comp70072_c1,0.697774133059725,1.14170689322364,-0.710360297736188,0.443932760163916,0.310647518266566,-0.837668220804991,433
comp70072_c3,1.33172980546495,0.936286145389842,0.508279988739151,0.39544366007511,0.290216679264298,0.643990865809656,726
comp70073_c0,1.82391931526032,1.13533910543335,0.683918641375858,0.688580209826964,0.396933736457546,0.970508842508272,762
comp70074_c1,2.34000701296248,0.563051349391613,2.05517444862679,1.77695566357086,0.772585034013605,2.71685727350279,439
comp70075_c0,1.9638852974966,1.85384656787189,0.0831888247963852,0.110038729624709,0.100496346686823,0.137945288387909,400
comp70076_c0,1.40063138894306,1.63695061180741,-0.224933470565947,0.236319222864342,0.200020156210632,-0.326254258632816,302
comp70076_c4,2.12627064428165,2.03411087659042,0.0639269226357518,0.0921597676912369,0.079143361048123,0.112160930000514,881
comp70077_c0,10.5270155756615,13.6730062956068,-0.377233996243962,3.14599071994537,0.606346686822877,-3.16852696026159,2784
comp70078_c0,3.10223744710425,2.99963188169442,0.0485236529645465,0.102605565409822,0.0816830435878055,0.113500867618239,5006
comp70079_c0,51.017721445572,104.696456454224,-1.03714224196423,53.6787350086517,0.874829931972789,-53.6887535351596,1933
comp70081_c0,4.41477551948655,3.66818955591089,0.267271889235357,0.746585963575664,0.363383723859914,0.792984781558663,1752
comp70085_c0,1.63707263536339,4.4315057399328,-1.43667864770289,2.79443310456941,0.829133282942807,-3.14211742503026,1255
comp70086_c0,43.7247860896678,39.8827073700834,0.13268797824246,3.84207871958445,0.363678508440413,3.84436925737549,1458
comp70088_c0,6.24212521442467,5.36383153305831,0.218773371544167,0.878293681366368,0.352562358276644,0.905130697095668,1394
comp70089_c0,4.2802628278772,7.69217586321842,-0.84569235935396,3.41191303534123,0.746386999244142,-3.51515947396431,1920
comp70090_c0,0.323263797830191,1.22786933549023,-1.92537318870704,0.904605537660041,0.571476442428823,-2.12729243277861,2617
comp70091_c0,1.08147185544469,0.829461551620531,0.382749106655293,0.252010303824161,0.227397329302091,0.45826419441079,447
comp70092_c1,0.00863492996898717,0.918357831088293,-6.73272811076464,0.909722901119306,0.585943562610229,-6.79391077144095,3499
comp70093_c0,7.28701641846991,9.22705203007908,-0.340541550613837,1.94003561160917,0.533071302595112,-1.96969711428083,3516
comp70094_c0,9.42702650904402,1.44605816526668,2.70467720154266,7.98096834377734,0.975016376921139,8.42681045644914,641
comp70095_c0,20.1168518694497,31.3156822942826,-0.63848075990485,11.1988304248329,0.751728395061728,-11.2170165625683,2364
comp70096_c0,52.9761845937168,3.57260404528157,3.89029601009011,49.4035805484352,0.99930964978584,49.5565149506284,2214
comp70098_c0,6.85577009388339,12.1898691083936,-0.830291999716627,5.33409901451025,0.780559334845049,-5.39833280757982,3508
comp70100_c0,0.272348123596494,74.8617477893054,-8.10263299341287,74.5893996657089,0.999916855631141,-75.0282027234879,5325
comp70102_c1,0.144909448256528,0.444567522271436,-1.61725089334471,0.299658074014908,0.290272108843537,-1.64477822618935,417
comp70105_c0,0.0780713694095248,0.638706827862838,-3.03228839262355,0.560635458453313,0.444424288233812,-3.08368043307258,387
comp70106_c0,0.10138798644794,0.0259206734881416,1.96771160737645,0.0754673129597983,0.149725371630134,1.96915826817688,2384
comp70107_c0,50.521618792835,15.8837903883537,1.66934563863852,34.6378284044812,0.9413529856387,34.6780315392833,6143
comp70108_c0,2.62304739215474,1.39088166935726,0.915244187482314,1.23216572279748,0.57275888133031,1.53489553102392,622
comp70108_c1,0.541139461996766,0.184462345061879,1.55267410809761,0.356677116934886,0.328881330309902,1.59311501521443,335
comp70110_c0,1.48635876375826,1.02254506576118,0.539617955272159,0.463813697997082,0.312985638699924,0.711555116699919,2236
comp70111_c0,9.99278791458865,10.8375902435225,-0.117084866042641,0.844802328933813,0.263356009070295,-0.852877389094246,2697
comp70112_c0,7.84067095197402,7.94900653636342,-0.019797448440354,0.108335584389405,0.0573519778281683,-0.110129640922607,894
comp70112_c1,11.2708240668886,10.1565001256139,0.150189659161846,1.11432394127472,0.31535903250189,1.12439974200334,1083
comp70113_c0,5.06116476512204,9.72406829171379,-0.942090583651973,4.66290352659176,0.796162761400857,-4.75712139493071,788
comp70113_c2,3.88161089782981,6.65153282454034,-0.777031337381477,2.76992192671053,0.703781809019904,-2.87684639481231,1152
comp70113_c4,5.66677303071272,6.02007838428807,-0.0872548518414796,0.353305353575354,0.168790627362056,-0.363920433659453,3295
comp70114_c1,1.85153102828048,3.95900381253978,-1.09641873004327,2.10747278425929,0.745074326026707,-2.37562109099564,359
comp70114_c2,0.968875576824027,3.59818321190324,-1.89288533595813,2.62930763507921,0.843542454018644,-3.2397952921398,1185
comp70117_c1,0.361839760017797,0.863401595149914,-1.25468081396,0.501561835132117,0.40742756361804,-1.35121731019863,501
comp70118_c0,9.90456828106628,12.7967175186606,-0.369607794892853,2.89214923759437,0.593975812547241,-2.91567095786943,3868
comp70119_c0,19.0034077932363,4.39348558302972,2.11282028864755,14.6099222102066,0.967936507936508,14.7619049096114,3024
comp70120_c0,0.689284105585234,0.8223653976618,-0.254680813959999,0.133081292076566,0.17244142101285,-0.287355089219063,526
comp70120_c1,5.20987739469463,5.06515455702701,0.0406431298302999,0.144722837667612,0.0832073570168808,0.150321534535037,1647
comp70121_c0,NA,NA,NA,NA,NA,0,379
comp70122_c0,2.46436517372088,1.18292331976844,1.05885949543464,1.28144185395244,0.618898966994205,1.66231063767672,2403
comp70123_c0,NA,NA,NA,NA,NA,0,672
comp70124_c0,0.0655393057732887,0.536181219919562,-3.03228839262355,0.470641914146274,0.399458301839254,-3.06859523355407,461
comp70125_c0,0.714310182033446,0.852223302614903,-0.254680813959999,0.137913120581457,0.177422524565382,-0.289624491070495,3553
comp70126_c1,28.9547191297575,2.22367959530088,3.70277766862717,26.7310395344566,0.997389770723104,26.9862749755495,528
comp70128_c0,6.88472324648393,8.14446288915531,-0.242420897294788,1.25973964267138,0.415913328294281,-1.28285301526053,2519
comp70130_c0,10.9705182754186,15.4237907027534,-0.49152569581293,4.45327242733481,0.676722096245906,-4.48031615198134,3718
comp70131_c0,4.27755551426058,594.581972694394,-7.11894533400699,590.304417180134,1,-590.347342100433,1116
comp70133_c0,1.78018055419558,0.910235630706328,0.967711607376449,0.869944923489252,0.495422020660116,1.30125705567956,611
comp70134_c0,6.54628432498865,2.53000799721646,1.37153431915937,4.01627632777219,0.872154195011338,4.24400541112464,2760
comp70135_c3,19.7614092728341,20.884021865896,-0.0797137388162876,1.12261259306188,0.222066011589821,-1.12543916506278,4758
comp70136_c0,0.518243910145559,1.27193589562394,-1.29532279845734,0.753691985478377,0.509710254472159,-1.49863696777362,583
comp70137_c0,NA,NA,NA,NA,NA,0,574
comp70137_c1,15.1503454561919,25.1097373746336,-0.728896249173616,9.95939191844176,0.767261274880322,-9.98602909705266,1041
comp70138_c0,12.8795359219749,12.5570032088702,0.0365884119342459,0.322532713104792,0.109992441421013,0.324601390802024,8051
comp70139_c1,9.33948093921763,8.35360188370277,0.16094398231083,0.985879055514864,0.310660115898211,0.998929665965002,2271
comp70140_c0,10.4875160747777,11.6416117469702,-0.150617787004309,1.15409567219254,0.318629377676997,-1.1638825277216,6943
comp70141_c0,7.73363808124807,1.34045304979891,2.52842656185093,6.39318503144916,0.962325522801713,6.87500950726753,922
comp70141_c1,15.2936829394361,4.96866348802873,1.62200612920596,10.3250194514073,0.929712773998488,10.4516472651502,4042
comp70144_c0,8.46397620046224,3.51187926175501,1.26909232485973,4.95209693870723,0.882451499118166,5.11212865833513,1742
comp70145_c0,19.1547401882105,11.0879519174807,0.788708551008673,8.06678827072988,0.785404383975813,8.1052534928415,4609
comp70148_c0,12.8862250672462,10.8441499824256,0.248912725864418,2.04207508482058,0.49334341143865,2.05718939262827,4422
comp70150_c3,16.1508046292978,18.2754485455197,-0.178300774121535,2.12464391622183,0.402272612748803,-2.1321123180524,10925
comp70152_c0,0.732451393005723,0.936286145389842,-0.354216487510913,0.203834752384119,0.205668934240363,-0.408678267472182,330
comp70153_c0,0.373007653845507,0.127149970361583,1.55267410809761,0.245857683483924,0.258180901990426,1.57201872968638,486
comp70155_c0,1.65271083550009,0.211264566139246,2.96771160737645,1.44144626936085,0.729546485260771,3.29925439031476,585
comp70156_c0,1.95807936449721,3.53911929561074,-0.853951151365038,1.58103993111352,0.614628369866465,-1.79691953984955,1327
comp70156_c1,1.13124318108528,1.83167367600446,-0.69525340534598,0.700430494919182,0.4009019904258,-0.986904339770533,641
comp70156_c2,2.00812684198406,6.68399705197458,-1.73486069805746,4.67587020999053,0.902872260015117,-4.98733434435082,6259
comp70157_c4,8.21703748179931,7.55725532451086,0.120755982022162,0.65978215728845,0.243116654069035,0.670741755275708,2265
comp70160_c0,10.1884134301009,8.91053133199847,0.193346041405049,1.27788209810243,0.371065759637188,1.29242614813291,3523
comp70162_c0,3.44532885211751,4.59987270034731,-0.416952242858876,1.15454384822979,0.470889392794155,-1.2275262401718,3157
comp70163_c0,8.93130639823366,9.12063817250403,-0.0302635571460602,0.189331774270373,0.082260015117158,-0.191735243602997,4824
comp70164_c4,22.4005313914755,31.6825796103666,-0.500156848409488,9.2820482188911,0.708657092466616,-9.29551375722882,6021
comp70165_c0,0.691161240949028,1.5145805293071,-1.13182406617447,0.823419288358069,0.518445452254976,-1.39965890173707,612
comp70171_c4,0.0120085929894619,0.368411480101726,-4.93917898823207,0.356402887112265,0.332108843537415,-4.95202101123724,2516
comp70173_c0,11.0955360531197,10.2740072878173,0.110980367260664,0.821528765302396,0.254577979339884,0.828991045872386,3687
comp70176_c1,5.02039002381189,30.1040039344755,-2.58408402940951,25.0836139106636,0.985759637188209,-25.216367246102,3972
comp70178_c0,4.95780231653581,6.60089214807873,-0.41296027838357,1.64308983154292,0.533212396069539,-1.69419018591254,3754
comp70179_c0,4.46856900270719,1.45399730813481,1.61978830395614,3.01457169457237,0.850657596371882,3.42218594634337,595
comp70182_c0,4.01319430228468,4.16265358377305,-0.052752495183266,0.149459281488373,0.0949886621315193,-0.158495749378592,1054
comp70183_c1,21.8060934628621,16.2436900189365,0.424851934485898,5.56240344392569,0.661322751322751,5.57860477532086,3051
comp70184_c0,3.41163202302495,3.17167932912213,0.105215131126384,0.239952693902814,0.160642479213908,0.26200671580927,1169
comp70187_c0,1.85604663838056,13.0941728808992,-2.81862006411074,11.2381262425186,0.984356261022928,-11.5862030237948,2572
comp70189_c0,21.4114521375572,16.6269516903716,0.364858947759404,4.7845004471856,0.624789619551524,4.79839208286269,2111
comp70190_c0,9.98720850471591,8.35151304902286,0.258043895652684,1.63569545569306,0.473476946334089,1.65592459848223,5875
comp70191_c0,49.4325988481621,1.46076735290765,5.08066442338084,47.9718314952544,0.9994708994709,48.2401261191561,1396
comp70192_c0,0.464824922484401,0.237672636906652,0.967711607376449,0.227152285577749,0.234230284706475,0.99401404210117,780
comp70193_c0,2.33496330148727,1.27624347332953,0.871496292117146,1.05871982815774,0.523149407911313,1.37127439329563,1501
comp70193_c1,1.74070238461237,0.610319857735601,1.51203212360026,1.13038252687677,0.623857394809776,1.8878574628047,1215
comp70194_c0,8.2759950066562,2.55175026548092,1.69744563231158,5.72424474117529,0.914998740236835,5.97061969409596,1453
comp70196_c0,5.61440830701945,7.45800343396736,-0.40965547393634,1.84359512694792,0.551781305114638,-1.88856045691741,1044
comp70197_c1,64.8135725524488,54.0935674041504,0.260838913639334,10.7200051482984,0.578402620307382,10.7231780419059,3017
comp70199_c0,2.29206772121619,8.73651830836177,-1.93040877860434,6.44445058714558,0.935804988662131,-6.72736363092361,3190
comp70200_c0,0.61913155658783,0.506515455702701,0.289639702263812,0.112616100885128,0.162559838750315,0.310762840935075,488
comp70202_c0,1.5692152164663,12.7869054283002,-3.02655202307441,11.2176902118339,0.987094986142605,-11.6188033306812,2426
comp70203_c1,9.38106955444204,8.49009820801726,0.143971174608877,0.890971346424777,0.288047367094986,0.902528470059665,5881
comp70205_c0,10.5171729442066,10.6820427385467,-0.0224406066672037,0.164869794340051,0.0643310657596372,-0.166389993429061,4223
comp70206_c0,10.5691925178926,27.682284543622,-1.38909784998097,17.1130920257295,0.92251952632905,-17.1693771441456,2710
comp70207_c0,8.26153670821886,5.85361709256423,0.497081782134288,2.40791961565463,0.619435626102293,2.45869216730849,1024
comp70208_c0,1.95565422118591,2.07586260501836,-0.0860596490645321,0.120208383832455,0.110088183421517,-0.147838826905253,2441
comp70211_c4,1.402566497245,2.51004370891745,-0.839643314681155,1.10747721167245,0.531093474426808,-1.38978655564894,517
comp70213_c1,28.2024966513562,12.8659630226403,1.13226343671991,15.3365336287159,0.891499118165785,15.3782731226516,1292
comp70214_c0,7.29900756657938,6.28226591607313,0.216415305828744,1.01674165050625,0.372426303854875,1.03951871963478,4810
comp70215_c0,0.185217593633631,13.9689588128278,-6.23685953687275,13.7837412191941,0.993517258755354,-15.1291089916225,1305
comp70216_c1,3.98102037482433,5.76494724961363,-0.534169151850152,1.7839268747893,0.577273872511968,-1.86218467864598,4159
comp70218_c0,1.02182880730622,1.61493167582998,-0.660319615236593,0.593102868523764,0.363146888384984,-0.887577042806606,1301
comp70219_c1,0.0951610077527121,0.778518243725727,-3.03228839262355,0.683357235973015,0.498105316200554,-3.1083355687564,635
comp70221_c0,1.23234174245161,1.21677693156148,0.0183376804464174,0.0155648108901305,0.0331594860166289,0.0240527308678338,1422
comp70221_c2,6.32839446337102,5.63984838989259,0.166183148417811,0.688546073478433,0.283963214915596,0.708316690556296,3046
comp70222_c0,7.06598301394651,7.03856860618314,0.00560821513497767,0.0274144077633656,0.0183119173595364,0.0279821698589704,2309
comp70223_c0,4.3953183952856,8.217587507039,-0.902747236822281,3.8222691117534,0.769213907785336,-3.92742838715799,3602
comp70225_c0,1.47753125830465,1.23977199941276,0.253113826238698,0.237759258891893,0.219664902998236,0.347269454778297,1595
comp70225_c5,2.72139053900796,2.308611386125,0.237318667133729,0.412779152882955,0.26257243638196,0.476137352898194,1954
comp70225_c7,10.7950100067733,13.5771103875628,-0.33081188317597,2.7821003807895,0.569244142101285,-2.80169931128226,1461
comp70226_c0,16.123223570374,23.282963430917,-0.530134479047861,7.15973986054298,0.711814058956916,-7.17933962398516,2601
comp70227_c0,1.51124071685833,11.9972286225129,-2.98889579711017,10.4859879056546,0.985479969765684,-10.9036434481102,5398
comp70228_c0,69.0426678152953,8.20070262715898,3.07366878280906,60.8419651881363,0.996266061980348,60.9195548879078,2027
comp70229_c0,0.137178751243978,0.490992280556308,-1.83964331468116,0.35381352931233,0.323471907281431,-1.87335835834352,881
comp70230_c0,2.68825245305292,3.16743610887202,-0.236646891129737,0.479183655819097,0.281919879062736,-0.534433089437326,1034
comp70231_c0,2.42788017547656,3.67826699974581,-0.599328985347445,1.25038682426925,0.51840765936004,-1.38660103958699,672
comp70231_c1,1.57885900036269,1.61459321033973,-0.032288392623551,0.0357342099770341,0.0483471907281431,-0.0481609183975487,421
comp70231_c3,1.15539655684459,1.77231985456203,-0.617250893344707,0.616923297717441,0.371332829428068,-0.872692970409068,523
comp70231_c4,3.18818566464761,3.79109727581163,-0.249879827696178,0.602911611164018,0.326732174351222,-0.652642581483819,815
comp70231_c5,2.24112016197836,3.81973880742834,-0.769253986789757,1.57861864544998,0.597039556563366,-1.75607190170399,728
comp70231_c6,2.4843583776048,3.79133706691067,-0.609833421782224,1.30697868930587,0.530879314688839,-1.44225174523115,1581
comp70233_c1,0.387851347387498,0.7932591218964,-1.03228839262355,0.405407774508902,0.34312925170068,-1.10904228466618,779
comp70234_c0,30.7736971768153,29.5540757196968,0.0583406784807269,1.21962145711854,0.182055933484505,1.22101602505026,2967
comp70235_c0,28.4866574704921,21.6635309328524,0.395017943988557,6.82312653763967,0.65949609473419,6.83455155256844,1837
comp70236_c0,2.730146382062,2.60580842873558,0.0672472809273636,0.124337953326412,0.089244142101285,0.141358138886747,664
comp70236_c2,1.74729368451968,3.22623900700596,-0.884731204209693,1.47894532248628,0.603426555807508,-1.72337708311512,1245
comp70238_c0,97.9679343217823,108.431137649398,-0.14639758187209,10.4632033276161,0.410110859158478,-10.4642274500803,2503
comp70239_c0,5.78985386852143,36.9164251610852,-2.67266401366331,31.1265712925638,0.988853615520282,-31.2411039075284,3465
comp70243_c2,15.912642518541,13.9779113265155,0.187024635780925,1.93473119202549,0.410811287477954,1.94374972663287,1481
comp70244_c0,0.104908402644049,0.858262299940689,-3.03228839262355,0.75335389729664,0.526742252456538,-3.1244703536138,576
comp70245_c0,51.7674375270435,79.8979003783265,-0.62611268435843,28.130462851283,0.756553287981859,-28.1374298279166,1263
comp70247_c2,1.01062979662114,0.775127484824482,0.382749106655293,0.235502311796655,0.223063744016125,0.449397616267592,1435
comp70247_c3,1.44131758909892,1.28969647933842,0.160356685318845,0.151621109760496,0.140314940791131,0.220688077275261,1677
comp70248_c0,1.3136356504994,3.01438466320632,-1.19829834406248,1.70074901270693,0.709863945578231,-2.0804966055263,1886
comp70249_c0,2.18856889655167,8.37108516066327,-1.93542685337096,6.1825162641116,0.934104308390023,-6.4783782276704,2126
comp70250_c0,6.43929002428034,10.2389186659591,-0.669089824864325,3.79962864167875,0.713091458805745,-3.85809007261398,1539
comp70252_c0,7.387371095672,10.1595927537695,-0.459709616358227,2.77222165809745,0.624232804232804,-2.8100793321536,3321
comp70255_c1,19.9861604540719,32.1176521044095,-0.684365089203244,12.1314916503376,0.761632653061225,-12.1507796143923,2836
comp70255_c2,16.4842620118721,20.2750035698993,-0.298612868391529,3.79074155802723,0.574920634920635,-3.80248487241221,2676
comp70256_c0,5.39930662007198,14.125859923968,-1.38749264238521,8.72655330389599,0.913411438649534,-8.83616819658902,1343
comp70257_c0,6.19886070941404,9.05594158363951,-0.546861565453309,2.85708087422547,0.65474678760393,-2.90894632017076,2593
comp70258_c6,51.8604458813337,8.50427540356168,2.60837438696316,43.356170477772,0.988304358780549,43.4345615315752,1446
comp70259_c0,21.2682774576051,22.6131502747692,-0.0884587977949352,1.34487281716411,0.249438145628622,-1.34777885918063,1145
comp70260_c0,0.0267851240793316,2.02695989985992,-6.2417417582525,2.00017477578059,0.82236079617032,-6.55439084205252,1128
comp70262_c0,1.78562696884538,1.57703536107302,0.179215712570161,0.208591607772366,0.169571680524061,0.275006782580159,1489
comp70262_c1,1.99886544274463,2.67306120897558,-0.419311515732798,0.674195766230953,0.369637188208617,-0.793953448528236,786
comp70265_c0,17.3408896772352,15.9358602550708,0.121901016891954,1.40502942216442,0.300899470899471,1.41030760299552,4091
comp70267_c0,0.159860423076646,0.081739266661018,0.967711607376449,0.078121156415628,0.14814310909549,0.970859758219912,378
comp70270_c0,3.83619910162297,4.02473155655234,-0.0692149616219083,0.188532454929368,0.108442932728647,-0.200836245419039,4253
comp70274_c0,31.0461543099191,21.0150029493674,0.562994913775325,10.0311513605517,0.729611992945326,10.0469378863032,2867
comp70275_c0,5.43891251785715,4.54859379099001,0.25789761947021,0.890318726867135,0.386863189720333,0.926918884012359,2622
comp70277_c0,5.57446862758046,5.22829685720327,0.0924932320864747,0.346171770377193,0.168790627362056,0.358315353547518,3794
comp70278_c0,7.11742201834431,17.733705444229,-1.31706733140817,10.6162834258847,0.911620055429579,-10.6976698460075,5544
comp70283_c0,4.44234186050126,4.48464296971836,-0.0136727144562037,0.0423011092171031,0.0208112874779541,-0.0444558990641081,2122
