,Rhop_mean,Tent_mean,M,D,prob,ranking,Length
comp72918_c0,0.0248049989757326,0.038852490157642,-0.647376170034512,0.0140474911819093,0.0581540719744901,-0.647528561174763,3181
comp72919_c0,39.2074653215571,58.1812676533462,-0.569426352484762,18.9738023317891,0.734354912183024,-18.9823449894029,3061
comp72920_c3,0.695474133942196,4.45636194199973,-2.67979764772689,3.76088780805753,0.916763678696158,-4.61796411176596,1248
comp72921_c2,9.88576148259402,19.5328661365812,-0.982479653669608,9.64710465398717,0.841210710128056,-9.69700440728247,870
comp72923_c0,NA,NA,NA,NA,NA,0,1593
comp72925_c0,10.4678997004164,10.420599811544,0.00653368440413572,0.0472998888723932,0.0220504125120211,0.0477490158980643,1696
comp72927_c0,3.55818755755803,3.70561798966956,-0.0585716030189614,0.147430432111527,0.103631624234449,-0.158639102975283,4169
comp72928_c2,1.15922676408137,1.27100156465262,-0.132802997204754,0.111774800571242,0.132914916232221,-0.173580650158095,1021
comp72929_c0,23.6009598959865,29.4491251667149,-0.31937923919723,5.84816527072841,0.599729209900289,-5.85687972662783,2688
comp72932_c1,3.79588864846225,3.16771889883472,0.26099335449992,0.628169749627534,0.3235587386749,0.680231405802643,2536
comp72933_c0,6.66117973261597,8.29938985360911,-0.317227568342181,1.63821012099315,0.483312243761705,-1.66864188208275,1303
comp72934_c0,21.7340182922741,24.469671215809,-0.171039785186158,2.73565292353488,0.43704003644278,-2.74099462351926,2240
comp72935_c0,0.373955932425618,0.0732166890944663,2.35262382996549,0.300739243331152,0.280419598117123,2.37176790133455,422
comp72936_c0,6.02602208716082,2.63691037238009,1.1923574254893,3.38911171478073,0.831986131497697,3.5927419118806,5015
comp72937_c0,1.81512845684803,1.83963123559682,-0.01934494742147,0.0245027787487919,0.0308903173558739,-0.031218794934329,739
comp72938_c1,1.59224734456558,1.7319194393422,-0.121307358366925,0.139672094776615,0.142936680670142,-0.184996673627526,2676
comp72939_c0,20.8995618530484,32.983032571458,-0.65825135375533,12.0834707184097,0.753586070759731,-12.1013866745669,6237
comp72940_c0,10.711045485313,6.25907125247383,0.775078800806815,4.45197423283914,0.735152097990586,4.5189403312418,2873
comp72941_c0,7.20890132192575,177.5490926668,-4.62229477632745,170.340191344874,0.999989877005618,-170.402894331075,1806
comp72942_c0,18.3085818292496,25.5910610262461,-0.483119918678892,7.28247919699648,0.686749000354305,-7.29848670002972,1642
comp72943_c0,3.58343288639797,4.54007663766626,-0.34137431604731,0.956643751268291,0.401933491926912,-1.01572815777522,5703
comp72944_c0,3.1048898888991,4.07032180570674,-0.3906007546724,0.965431916807634,0.413865971554386,-1.04145462481162,1169
comp72944_c1,2.4776838711195,3.53255787221965,-0.511721070676945,1.05487400110015,0.449023131042162,-1.17244087798566,1242
comp72946_c1,91.3390441369493,22.0066612688265,2.05329140802033,69.3323828681227,0.969939768183429,69.3627805078358,2735
comp72947_c0,0.640633573005187,2.75944685339523,-2.10680778867181,2.11881328039004,0.794227362453814,-2.98797737199689,1478
comp72948_c1,3.48941111288463,2.461947633296,0.503183506540869,1.02746347958863,0.442845573720707,1.14406068158255,2510
comp72950_c0,25.8488016139039,26.1749854479564,-0.018091338328061,0.326183834052454,0.0699144606974743,-0.326685154421898,1917
comp72951_c0,3.51827745806471,2.21003538823557,0.670799789991743,1.30824206982915,0.516037353849269,1.47019375305564,6459
comp72952_c1,13.5800376885007,1.32941519456688,3.35262382996549,12.2506224939338,0.990175633952523,12.701095938309,1348
comp72954_c0,17.452185767198,16.3498968138701,0.0941262047284667,1.10228895332784,0.23901908184441,1.10630044700577,2880
comp72954_c1,26.7927021639251,34.3743540512854,-0.359492512478136,7.58165188736033,0.632484688970998,-7.59016997224979,2035
comp72955_c0,0.84722299651187,1.50395569810652,-0.827948415676333,0.656732701594648,0.375173356278787,-1.05678589144857,1397
comp72956_c0,7.24173170861695,4.88372582145983,0.568352521020925,2.35800588715712,0.615194614566989,2.42553424053722,1569
comp72957_c0,12.6443559312955,6.01828451019279,1.0710693361609,6.62607142110275,0.863683757655515,6.71207955855849,4025
comp72958_c0,14.2587251010833,17.5550794244279,-0.300043529894058,3.29635432334457,0.553365895631928,-3.30998156261688,2457
comp72959_c0,5.55279560805403,5.95897568981226,-0.101850068875842,0.406180081758233,0.198198107000051,-0.418754934713776,6025
comp72959_c1,7.68789070886141,8.17056895553292,-0.0878487166896263,0.482678246671512,0.190552715493243,-0.490607467160763,7790
comp72960_c1,34.8771237814417,42.1064422342486,-0.271759910751361,7.22931845280699,0.569514602419396,-7.23442456185612,6588
comp72961_c0,0.0515380155073844,32.7742959527971,-9.31271208721969,32.7227579372898,0.998516981323075,-34.0221324058606,1531
comp72961_c1,0.0526733656487353,40.0965479299394,-9.57218867364029,40.0438745642906,0.999028192539353,-41.1720619610484,749
comp72961_c2,0.066362238639029,51.7642607681637,-9.60737810210259,51.6978985295247,0.999491319532318,-52.5830241272389,1189
comp72964_c0,0.045874826594073,0.107781777201854,-1.23233867075567,0.061906950607781,0.144045148554943,-1.23389264929061,1720
comp72967_c0,20.3682671917709,39.8614617245026,-0.968671365135068,19.4931945327317,0.843830034924331,-19.517247687739,3533
comp72968_c0,15.4027194639789,8.18143857226106,0.912758646953935,7.22128089171784,0.80139697322468,7.27873794449823,6050
comp72969_c0,3.14570239502215,1.23179173944976,1.35262382996549,1.91391065557239,0.7281596396214,2.34363931160578,301
comp72971_c1,7.98654895864546,26.1005795324429,-1.70843769577079,18.1140305737974,0.940669129928633,-18.1944184570103,6570
comp72971_c2,0.375736674960979,3.53113631975598,-3.23233867075567,3.155399644795,0.895320645847042,-4.51714071076327,420
comp72972_c0,1.02232240183729,0.291141981605322,1.81205544860279,0.73118042023197,0.486227666143645,1.95401375525907,849
comp72972_c2,0.657539181181713,0.102991475992883,2.67455192485285,0.55454770518883,0.418730070354811,2.73143756217569,600
comp72973_c1,6.11038748146653,4.09919317072782,0.575923892125134,2.0111943107387,0.589879536366857,2.09203032603935,3422
comp72974_c0,5.27511161735718,21.6890538389115,-2.03969359281327,16.4139422215544,0.965002277673736,-16.5401889108041,6043
comp72975_c0,15.214139088212,16.3540339950891,-0.104233845007983,1.13989490687709,0.266087968821177,-1.14465064240993,529
comp72975_c2,9.86308771772569,12.6287166991273,-0.356596773717814,2.76562898140159,0.569732246798603,-2.78852378899559,504
comp72975_c3,9.10925471738642,12.1872329154592,-0.419965673931439,3.07797819807281,0.606367363466113,-3.10649657252221,1871
comp72976_c0,7.24605790950156,5.85425231959543,0.307711408089913,1.39180558990612,0.454487017259705,1.42541541690926,2755
comp72977_c1,0.416017759622876,0.325807832666413,0.352623829965488,0.0902099269564636,0.160451991699145,0.363979939531041,569
comp72978_c0,2403.28061030385,0.179701593880711,13.707114283854,2403.10090870997,1,2403.1400005877,2751
comp72979_c2,0.164384795295428,0.257478689982207,-0.647376170034512,0.0930938946867785,0.160720251050261,-0.654035456803763,960
comp72979_c3,0.0478790665909014,0.0749937931987009,-0.647376170034512,0.0271147266077995,0.104692007895936,-0.647943758305896,824
comp72979_c7,6.6186708333858,14.0086063932765,-1.08170001236283,7.38993555989072,0.868621248165207,-7.46868278186208,6533
comp72980_c0,6.75279970225454,8.34692903905198,-0.305759740225037,1.59412933679744,0.474484992660829,-1.62318740790481,5819
comp72981_c0,4.20631682079478,2.40439659027502,0.806882639042051,1.80192023051976,0.597707141772536,1.97432928113419,3264
comp72982_c1,1.59506278789886,2.92362899592699,-0.874147031881534,1.32856620802813,0.548549881054816,-1.59035254030719,2325
comp72983_c0,14.0973695914023,9.13420545438162,0.62607485174462,4.96316413702065,0.715270537024852,5.00249617401103,778
comp72983_c1,62.7380474018279,53.590374532929,0.227366730032729,9.14767286889882,0.539244318469403,9.15049804908527,3314
comp72984_c0,3.02138769556251,2.50273837096107,0.271703834581921,0.518649324601443,0.29918509895227,0.585508407826953,1358
comp72985_c1,6.62704141517279,8.27043332897529,-0.319597985866023,1.6433919138025,0.483312243761705,-1.67418035316422,3310
comp72986_c0,2.84574334150774,2.53257727851351,0.16819925882806,0.313166062994232,0.235301412157716,0.355477107113266,610
comp72987_c0,71.2092392014806,194.055318385527,-1.44633162881667,122.846079184046,0.929647719795516,-122.854593101249,3763
comp72988_c0,38.9022623199978,54.2471555647955,-0.479693436150567,15.3448932447977,0.700556764690996,-15.3523892110291,1793
comp72989_c0,0.680212946050047,0.639257437197203,0.0895894241316938,0.0409555088528448,0.0864832717517842,0.0985069470730058,580
comp72990_c3,0.654267841971853,0.973551265604363,-0.573375588590735,0.31928342363251,0.253138128258339,-0.656278500484565,2412
comp72990_c6,21.2712819207847,11.1355512246029,0.933734005191038,10.1357306961818,0.82049906362302,10.1786490232237,2081
comp72991_c1,10.0280222949452,6.04515185175615,0.730186623825669,3.98287044318903,0.716659918003746,4.04925048284775,4784
comp72991_c3,1.11133382734937,0.870350501348304,0.352623829965488,0.240983326001069,0.220554740092119,0.427102480524367,355
comp72992_c2,55.9469703518805,24.0304284300362,1.2191976382961,31.9165419218443,0.916249936731285,31.9398198355919,7496
comp72994_c0,0.721249558883048,0.564852701971934,0.352623829965488,0.156396856911114,0.190659006934251,0.385750621919401,547
comp72995_c2,0.384900984106368,1.30623335405607,-1.76285338745445,0.921332369949704,0.547535050868047,-1.98909662952225,615
comp72995_c3,0.0567659724761191,2.08946735467575,-5.20196502171215,2.03270138219963,0.799081338259857,-5.58500805696043,1390
comp72996_c0,7.12177107411712,5.83042207524178,0.288635735093671,1.29134899887534,0.436857822543908,1.32321306843206,4886
comp72997_c0,2.33404636498939,0.777551540608518,1.58582300625852,1.55649482438087,0.68765500835147,2.22205102225472,4530
comp72999_c0,0.867084634525335,1.23466304886573,-0.509872646284577,0.36757841434039,0.269560155894113,-0.628557082625145,3003
comp73000_c1,5.62681069798121,5.62232155829999,0.0011514594641107,0.00448913968122699,0.0014146884648479,0.00463446156258274,2440
comp73000_c2,3.18299221463759,1.57439198970012,1.01558884268792,1.60860022493747,0.640337601862631,1.90237098933438,471
comp73001_c0,3.21527969652732,14.0876005708326,-2.13140976190489,10.8723208743053,0.964716303082452,-11.0792720323584,908
comp73001_c2,3.93366548272931,8.15475029855669,-1.05176642511385,4.22108481582738,0.820592701321051,-4.3501459326562,341
comp73002_c0,8.7149302414687,4.89678967203187,0.831652885937579,3.81814056943683,0.727529483221137,3.90766476692509,2852
comp73003_c1,0.215292501341898,0.337216292473285,-0.647376170034512,0.121923791131388,0.175001265374298,-0.658757403277112,733
comp73005_c0,3.19883925980293,10.9274353678935,-1.77233444046533,7.72859610809057,0.928400060737966,-7.92920974441036,2590
comp73006_c0,6.58431364602583,6.95926120006181,-0.0799010960421971,0.374947554035979,0.171108974034519,-0.383366474051016,1474
comp73007_c0,1.28300328035456,1.38159297063623,-0.106807788671809,0.0985896902816694,0.128984663663512,-0.145354156290068,492
comp73008_c1,11.2338897395113,6.80791112495326,0.722573439715794,4.42597861455803,0.725289770714177,4.48457345489042,1770
comp73009_c0,10.3923265708719,8.24845257841002,0.333323274006552,2.14387399246192,0.524548261375715,2.16963132825581,2255
comp73010_c0,1.10910223331855,0.124086115654075,3.15997875202309,0.985016117664476,0.583998076631068,3.30994297009725,498
comp73011_c1,34.3554011931712,32.528674249926,0.0788249059524047,1.82672694324524,0.247074454623678,1.82842683500776,3220
comp73012_c0,4.31173233561779,3.37676970468468,0.352623829965488,0.934962630933111,0.399197752695247,0.999249061396053,549
comp73013_c0,0.437145162004463,0.427942421023058,0.0306957350781257,0.00920274098140461,0.0354102343473199,0.0320455705762481,722
comp73014_c0,7.75801623840294,6.00166155066438,0.370325831698947,1.75635468773856,0.511211216277775,1.79497159051744,2502
comp73016_c0,6.89973849311752,4.53762893107656,0.604603047290286,2.36210956204097,0.621511363061193,2.43825889270973,1784
comp73017_c0,10.7956652038726,22.6361979170331,-1.06817951500468,11.8405327131605,0.880017209090449,-11.8886173463401,3194
comp73018_c1,7.00579659016679,5.68689161023564,0.300908793421333,1.31890497993114,0.443220124512831,1.35279578948393,6172
comp73019_c0,12.9177526452007,12.3744815596278,0.0619870168326488,0.543271085572885,0.157232879485752,0.546795997311019,6377
comp73020_c0,7.96707668072599,5.93950842133711,0.423706928026971,2.02756825938888,0.550366958546338,2.07136684518685,2060
comp73021_c0,9.81437017623715,14.9006976043587,-0.602412281970736,5.08632742812154,0.709381485043276,-5.1218773182819,2227
comp73022_c0,21.3482446079056,13.396898442959,0.672218410327301,7.95134616494655,0.747059270132105,7.9797107357343,9133
comp73023_c1,12.3634118652765,25.8200286310819,-1.06241366931336,13.4566167658054,0.873766260059726,-13.4984909373788,2355
comp73024_c2,58.7505740762768,11.2055400404864,2.39039076906196,47.5450340357904,0.981715341397986,47.6050861725224,2443
comp73025_c0,8.88201598367935,5.42482535495254,0.711310474862968,3.4571906287268,0.697666649795009,3.52960757521374,5650
comp73026_c0,1.32137060333167,1.18267723628191,0.159978752023092,0.138693367049765,0.176251455180442,0.211728720683962,418
comp73026_c2,1.08584451938264,1.13385111184825,-0.0624136693133555,0.0480065924656043,0.0739788429417422,-0.0787407076251891,436
comp73028_c0,4.82589226271582,4.5694905036234,0.0787623936473386,0.256401759092414,0.151518449157261,0.268226353512742,2894
comp73029_c1,11.5797918611396,12.7870250498941,-0.143071332658581,1.20723318875451,0.331209191678899,-1.21568144604542,3407
comp73030_c0,8.26175307389954,5.0274933862905,0.71660866311975,3.23425968760904,0.690947512274131,3.31269734551033,5568
comp73031_c2,8.38827927111097,8.84099704499261,-0.0758341850756775,0.452717773881639,0.182535303942906,-0.459025278622473,2013
comp73033_c0,6.42662729118778,7.21406356728427,-0.166750329128091,0.787436276096487,0.329237738523055,-0.804898478801538,2210
comp73034_c1,47.2434826707634,16.9617055324247,1.47783407752399,30.2817771383387,0.929171939059574,30.3178168774848,6831
comp73035_c0,34.3678645767203,421.278434399005,-3.61564194624735,386.910569822285,0.999392620337096,-386.927463366054,1451
comp73036_c0,1.22845643430356,1.11008776519275,0.146172952498062,0.118368669110812,0.161259300501088,0.18808953684101,835
comp73037_c0,4.63886655545304,5.14813897830124,-0.150278655525432,0.509272422848198,0.263964670749608,-0.530982179531672,3589
comp73038_c0,15.5967718249667,13.7021482283748,0.186845357875774,1.8946235965919,0.428992255909298,1.90381452891887,1371
comp73041_c0,11.7951594008305,8.02505988583595,0.555610852129343,3.77009951499452,0.674495115655211,3.81082061660816,6422
comp73042_c0,1.2279870800877,1.3709461373887,-0.158876508814647,0.142959057301001,0.176251455180442,-0.213726547526323,3020
comp73044_c1,24.6865587320853,30.2108329579122,-0.291340220826886,5.52427422582689,0.577114440451486,-5.53195126934491,3420
comp73045_c2,40.8127767630029,12.9490609073279,1.656173395538,27.8637158556749,0.941101887938452,27.9128925695972,377
comp73045_c4,42.9580637466992,16.7873373999009,1.35555554209179,26.1707263467983,0.922095965986739,26.2058094388763,4524
comp73046_c0,7.73246925443058,10.161658978424,-0.394134856694459,2.4291897239934,0.565890570430733,-2.46095611509362,3296
comp73047_c5,6.07310493730332,3.48669059350905,0.800575951717067,2.58641434379427,0.667715240168042,2.70748241217786,3456
comp73049_c0,1.98983728931808,7.13248437040914,-1.84175421520136,5.14264708109105,0.908255301918307,-5.46249737664617,2062
comp73051_c0,7.66137989306441,5.94125030477743,0.366837689185189,1.72012958828698,0.507485954345295,1.75881087405869,2101
comp73052_c5,4.09539974438437,4.45973964259838,-0.122955211248406,0.364339898214008,0.199979754011237,-0.384527691335402,4046
comp73053_c0,22.5196425450469,20.8675539593422,0.109922426228701,1.65208858570465,0.302302981221845,1.65574141544011,918
comp73053_c1,12.1704364226783,19.7129420134127,-0.695762201269687,7.54250559073442,0.751009768689578,-7.57452807948955,4467
comp73053_c5,1.51739811041934,1.06952686607994,0.504626923410538,0.447871244339402,0.295869818292251,0.674712519030816,520
comp73053_c6,14.3314619981235,20.5290124462915,-0.518478436852255,6.197550448168,0.69618616186668,-6.21920022567759,3865
comp73054_c0,2.58906052590299,3.18629878852981,-0.299452866614205,0.597238262626812,0.32212886571848,-0.668105950930657,640
comp73055_c1,13.8104280529948,11.3103766058352,0.288111068410759,2.50005144715953,0.522966543503568,2.516597946869,3748
comp73056_c0,0.231618498263617,1.93486921630464,-3.06241366931336,1.70325071804103,0.748557473300602,-3.50420326044374,1022
comp73057_c0,9.11452879308684,5.45682760630548,0.74010560672377,3.65770118678136,0.709401731032039,3.73182720404975,2095
comp73058_c1,3.74960359516844,2.55350766924502,0.554257691135139,1.19609592592342,0.481887432302475,1.31827427047373,1452
comp73058_c2,0.337921634868546,0.661615477470338,-0.969304264921874,0.323693842601792,0.27283241382801,-1.02192390212483,467
comp73058_c3,3.49209428151299,2.79997901013316,0.31867649804215,0.692115271379831,0.345928025509946,0.761956861824596,949
comp73058_c4,1.83499306376292,1.27741365572568,0.5225488314078,0.557579408037243,0.33133572910867,0.764167571592003,774
comp73058_c5,0.654132242419113,0.928524187707854,-0.505357165162084,0.274391945288741,0.234038568608594,-0.575045045209502,1930
comp73060_c1,8.5778752452,8.09821285543441,0.0830167702082078,0.479662389765597,0.186220073897859,0.486793377411244,5372
comp73061_c0,0.654422881744832,0.512516823661264,0.352623829965488,0.141906058083568,0.182714987093182,0.380106425597288,844
comp73062_c0,5.69148668301548,5.61219124918593,0.0202413774409595,0.0792954338295475,0.0471478463329453,0.0818381279534395,3050
comp73063_c0,4.15496172662466,0.65079869483968,2.67455192485285,3.50416303178498,0.906200334058815,4.40821806993059,1994
comp73064_c0,22.9217349557535,18.9228357805105,0.276587938932949,3.99889917524299,0.553664523966189,4.00845300605137,4389
comp73065_c0,12.5406957235687,11.1485618342811,0.169759772815677,1.39213388928763,0.38721718884446,1.40244612950714,1164
comp73066_c0,3.25462049438031,2.79755518290526,0.218322738253897,0.457065311475045,0.279106139596093,0.506530864797457,994
comp73067_c1,18.3233899585229,7.64677571855553,1.26076297177127,10.6766142399674,0.908938604039075,10.750796012392,2489
comp73068_c1,9.00132766325905,9.57586423672697,-0.0892648889627869,0.574536573467917,0.201500733917093,-0.581429698806136,3033
comp73069_c0,4.22392719037259,4.74033614669228,-0.166404400570891,0.516408956319689,0.284076529837526,-0.542557494369535,1812
comp73070_c0,3.9246307755188,3.78053764151939,0.053965514400973,0.14409313399941,0.0919243812319684,0.153867176520314,4021
comp73071_c1,6.22931855856359,12.0947226741642,-0.9572314326213,5.86540411560059,0.810745558536215,-5.94300071133283,1824
comp73072_c0,6.37940397837995,7.92005985280588,-0.312089692292131,1.54065587442592,0.469808169256466,-1.57194799514427,2684
comp73073_c0,25.3022401328152,17.6233525869259,0.521776717372304,7.67888754588932,0.704160550690894,7.69659436927827,4369
comp73073_c3,13.1840767467321,7.50925192049372,0.812055448602785,5.67482482623834,0.75553221642962,5.73263210576926,395
comp73074_c1,7.97547523942838,8.06701294849195,-0.0164640834528611,0.0915377090635712,0.0489674545730627,-0.0930065493637398,3156
comp73075_c0,0.82070269270823,1.92822079867804,-1.23233867075567,1.10751810596981,0.590013666042415,-1.6568810924417,673
comp73075_c1,0.448322168987531,2.80885843616953,-2.64737617003451,2.36053626718199,0.831530596750519,-3.54693276710288,704
comp73076_c0,0.824877639901266,0.0100939048669927,6.35262382996549,0.814783735034273,0.524844358961381,6.40466252506108,3061
comp73077_c0,12.9689755551047,11.1629470753576,0.216346566417633,1.80602847974714,0.446343068279597,1.81894054505871,3255
comp73080_c3,1.40901253110367,1.41876012847338,-0.00994624941922,0.0097475973697132,0.012253884699094,-0.013926361046281,392
comp73080_c4,2.98941043488396,3.20372288233095,-0.0998883747320188,0.214312447446988,0.156445816672572,-0.236447695140642,1003
comp73081_c1,6.40864095709661,3.76953037561339,0.765633647897349,2.63911058148322,0.668099913954548,2.74792640805559,5836
comp73083_c0,3.69017862341319,2.80499480695884,0.395692551857374,0.885183816454349,0.399974692514046,0.969599393826175,727
comp73085_c0,9.36681304196185,6.33960787747693,0.563164661409793,3.02720516448492,0.649526750012654,3.07914363805019,6638
comp73086_c1,6.64023788491197,4.42843032868805,0.584439505188561,2.21180755622392,0.606633092068634,2.28771986943207,1521
comp73087_c0,27.4697043168591,32.0655962922605,-0.223184854433923,4.59589197540146,0.512018525079719,-4.6013079150181,7115
comp73088_c0,12.335666043951,14.6229804559029,-0.245401777685607,2.28731441195186,0.48914055777699,-2.30044109935767,3985
comp73089_c0,8.15744096954756,8.42129549941803,-0.0459255465247869,0.263854529870473,0.113822948828263,-0.267821524072971,2128
comp73090_c0,4.28801991242484,2.41307721167834,0.829437526831021,1.87494270074649,0.609525737713216,2.05021382835989,3073
comp73091_c0,26.9174295405029,40.3899555024167,-0.585455909167531,13.4725259619138,0.736885660778458,-13.4852406139461,2477
comp73095_c0,14.5276484008285,3.27175401913951,2.15066500088346,11.255894381689,0.968269474110442,11.4595164940656,4193
comp73096_c0,12.5231154000795,15.7951849610706,-0.334891322086113,3.27206956099107,0.57055980158931,-3.28916272166229,3478
comp73100_c0,6.56816610652941,6.86704154491006,-0.0641980789915389,0.298875438380645,0.131679910917649,-0.30569252691786,7280
comp73101_c0,3.55928817639666,3.22408098760328,0.142700760591257,0.335207188793379,0.218069544971403,0.364317672494875,1840
comp73102_c0,9.3308234814336,9.22138602507837,0.0170207981810493,0.109437456355225,0.0523561269423495,0.110753168912776,2131
comp73103_c2,0.828830900649217,0.778927129357936,0.0895894241316941,0.0499037712912815,0.0916029761603482,0.102550725523231,476
comp73103_c5,20.5068523090698,14.8247216361848,0.468101047385424,5.68213067288499,0.672920990028851,5.70137944486278,2451
comp73106_c2,10.499415957579,10.9862608188889,-0.0653913691132512,0.486844861309914,0.181844409576353,-0.491216805635123,2728
comp73106_c5,86.7907580784842,68.3165908441321,0.345305442404286,18.4741672343521,0.639150680771372,18.4773940492528,5363
comp73107_c0,0.487066060134602,0.890049792531084,-0.86976859137096,0.402983732396482,0.295029609758567,-0.958589219171394,486
comp73107_c1,0.0730599090201903,0.343304919976275,-2.23233867075567,0.270245010956085,0.263334514349345,-2.24863698868845,540
comp73107_c2,10.8814218381622,10.4156282908526,0.0631172127705035,0.465793547309531,0.151381788733107,0.470050434807918,5482
comp73108_c0,47.728335254337,14.1442356302493,1.7546318025845,33.5840996240876,0.946188692615276,33.6299045541804,1883
comp73108_c1,18.0877887713773,5.95366007400717,1.60316729161608,12.1341286973702,0.930401882876955,12.2395761613403,301
comp73108_c2,19.0756196217613,6.28656745579809,1.60138551229088,12.7890521659632,0.931216783924685,12.8889212451121,3578
comp73108_c4,44.2290929045995,12.9686127617944,1.76997148993153,31.2604801428051,0.946100116414435,31.3105480283224,2230
comp73109_c1,19.3223324737807,6.73904854725082,1.5196524340469,12.5832839265299,0.925995849572304,12.6747141149602,2540
comp73110_c0,4.40060169753038,7.04257910523591,-0.678403065655136,2.64197740770554,0.655638507870628,-2.7276868116257,2062
comp73113_c0,7.8542937953891,8.50584721750695,-0.114973377391811,0.651553422117848,0.242271093789543,-0.661619784606203,9815
comp73114_c0,0.587088554626529,1.56326347489197,-1.41291091639749,0.97617492026544,0.558323632130384,-1.71733361133777,1344
comp73115_c0,16.5069400254043,11.0123573361881,0.583949376071943,5.49458268921622,0.709153717669687,5.52552583945178,2065
comp73116_c0,6.52512821909302,5.79729642489471,0.170625996222601,0.727831794198308,0.320514248114592,0.747564278997387,1439
comp73117_c1,7.00151391328085,4.46672901863449,0.648448170916951,2.53478489464636,0.643541529584451,2.61641347888534,2006
comp73119_c0,0.726116887194529,12.4835417439226,-4.10368168768509,11.7574248567281,0.990881712810649,-12.4530013512988,2282
comp73120_c1,9.22356330863115,5.27654959196412,0.805729370077851,3.94701371666702,0.726428607582123,4.0284137197368,2190
comp73121_c2,11.4703200656317,14.6095763131756,-0.349008691088437,3.13925624754386,0.577339677076479,-3.158597292185,2559
comp73122_c0,6.03319308670477,7.59697244205371,-0.3325028326811,1.56377935534894,0.479435136913499,-1.59873825436077,1334
comp73123_c0,8.73405846709011,8.61100200790752,0.0204710640676637,0.123056459182585,0.0536797084577618,0.124747571562005,6351
comp73124_c0,8.30951747371458,5.31428557476854,0.644888947123036,2.99523189894604,0.666730778964418,3.0638694297547,3314
comp73124_c1,9.92168031802901,7.18900896782002,0.464791570172654,2.73267135020899,0.606838082704864,2.77191701029388,2020
comp73124_c2,11.4999079491555,6.31638356458487,0.864451626056429,5.18352438457061,0.771865667864554,5.2551119549663,2573
comp73125_c0,21.5722078959883,18.9597944441443,0.186230519493429,2.61241345184397,0.453312749911424,2.61904292629314,1496
comp73126_c0,14.0580780207159,15.4604338488179,-0.137181437715328,1.40235582810195,0.342402692716506,-1.40904954329688,1319
comp73127_c0,8.53523114135194,6.6844385729869,0.352623829965488,1.85079256836504,0.512410791112011,1.88408510863357,4271
comp73128_c3,12.9657294736875,5.04906010314631,1.36061662071902,7.9166693705412,0.906015589411348,8.03274122022128,4406
comp73129_c0,0.205480994119285,0.160924181238879,0.352623829965488,0.0445568128804061,0.120289011489599,0.355427735318431,384
comp73130_c1,8.82515396891819,4.49417349787124,0.97356562779221,4.33098047104695,0.793647821025459,4.43905641687606,1815
comp73130_c5,7.1731547038005,7.78191927397787,-0.11751826875381,0.608764570177368,0.24207875689629,-0.620003907563596,1342
comp73132_c2,15.813461606163,15.2497425040466,0.0523683292154995,0.563719102116369,0.141187933390697,0.566146330903688,1941
comp73132_c10,67.2037261123136,88.0244519204203,-0.389363113767144,20.8207258081067,0.662266538442071,-20.824366180288,5388
comp73133_c1,3.86296817230961,5.15424249755859,-0.416050623928056,1.29127432524898,0.472065597003594,-1.35664568134725,1103
comp73135_c0,0.100387661249116,0.157238894645622,-0.647376170034512,0.0568512333965059,0.142440653945437,-0.649867654424543,786
comp73135_c1,0.43533628547203,0.426171624798135,0.0306957350781254,0.00916466067389532,0.0354102343473199,0.032034655566341,1450
comp73136_c0,4.68909626774641,7.27784173952947,-0.634200781286779,2.58874547178306,0.642888596446829,-2.66529806000418,1851
comp73137_c1,5.35150501472708,5.84495420324571,-0.12724704024481,0.493449188518635,0.226314723895328,-0.509591906235533,3288
comp73138_c0,3.16674388261427,1.03335929089849,1.61565823579928,2.13338459171578,0.765963962140001,2.67613178880943,299
comp73138_c1,2.78692103282315,2.45542591771111,0.182698828523176,0.331495115112043,0.241810497545174,0.378507428311371,453
comp73139_c0,11.6858218935063,8.23666536916679,0.504626923410538,3.4491565243395,0.646489851698132,3.4858756520026,3106
comp73140_c0,11.8421412075793,0.0504036587240861,7.8761857860225,11.7917375488552,0.991013311737612,14.1802460118654,613
comp73140_c1,15.4007702023091,3.58495403161066,2.1029759777466,11.8158161706985,0.965472996912487,12.0015007287722,2034
comp73141_c0,4.78532557733322,4.23070106234914,0.177720334410359,0.554624514984078,0.292425469453864,0.582402669880774,3710
comp73142_c0,16.7319878259436,14.1137246365732,0.245510085480179,2.61826318937047,0.501546287391811,2.62974852997105,4895
comp73143_c0,12.7736100971438,33.3196132657662,-1.3832053363823,20.5460031686224,0.921253226704459,-20.5925108524347,1569
comp73144_c4,23.3745247873181,12.2148872958172,0.93629648255344,11.1596374915009,0.825515007339171,11.1988463711649,3774
comp73144_c5,3.07133068577654,1.73581139313847,0.823253655207649,1.33551929263807,0.532421420256112,1.56887168430731,2492
comp73145_c0,9.95336769683531,7.74203658207367,0.362471615921835,2.21133111476163,0.541721921344334,2.24084157660954,3496
comp73146_c0,17.4218543302372,15.5029383094872,0.168356509364037,1.91891602075006,0.413931771017867,1.92628726023314,9973
comp73147_c2,12.8752142345476,16.7496032551871,-0.379530485188831,3.87438902063946,0.609098041200587,-3.89293381300521,5154
comp73148_c2,0.767928970723168,0.751762598488194,0.0306957350781257,0.0161663722349735,0.0412992863288961,0.0346926468178229,411
