,results.star.mapping.SRR8101518.Aligned.out.sam,results.star.mapping.SRR8101523.Aligned.out.sam,results.star.mapping.SRR8101526.Aligned.out.sam,results.star.mapping.SRR8101525.Aligned.out.sam
comp73280_c0,28.8008604914489,48.2564604651554,25.762001007898,24.7088624197477
comp73281_c0,22.6239124555494,33.7586146162251,21.7554678775276,19.8387154786921
comp73283_c1,16.1909936585575,15.2978864108318,26.033117278537,8.3089748802005
comp73283_c2,7.32758298155447,5.49773870424867,8.41789198092788,4.67605989587493
comp73283_c4,14.025029834474,10.1633872262327,24.5804514121222,6.05762304692889
comp73284_c0,39.6225178976483,57.9286535636186,52.6173195883586,46.278342128757
comp73285_c0,40.3232159376344,39.7386451624519,26.8548874898408,21.2115593711117
comp73286_c0,55.7633673439051,48.2971158622298,38.4046468111012,47.1135091395701
comp73287_c3,51.7781684417807,58.4408440679566,59.6934104894049,51.8223457109444
comp73288_c0,55.7562052332268,116.432444457846,69.0045751373826,43.6525424111026
comp73289_c3,25.1942429236888,42.2281936784546,26.4769204344098,21.0109721548411
comp73290_c0,8.54884681181355,3.2986432225492,4.41939328998714,2.33802994793747
comp73291_c0,0.392180497604324,11.1224674292715,32.4385245912939,64.9445445538348
comp73291_c1,0.839710956872949,4.53613181387948,27.2611756347371,33.759009019073
comp73292_c0,25.9344641742169,41.1226283153722,30.4052158253323,20.9460263028111
comp73295_c0,9.80611842085177,23.098607332347,14.5006979553527,13.8615878731526
comp73296_c0,35.4309515907482,51.0787564109961,91.2444291440904,38.9087606792591
comp73298_c0,25.3403805256223,41.0187652437003,40.3403712285257,35.1375625601149
comp73299_c0,0.562521521816303,4.55812518024981,2.76259909555906,1.21152460938578
comp73300_c0,5.5767445700326,15.2379801962007,2.14544503584711,3.10357957690814
comp73301_c0,45.5039731040688,140.813510032717,126.497958586125,107.59492364307
comp73302_c0,158.062482708313,97.1028096013595,95.6018403992473,59.0544771863407
comp73303_c0,405.273139152845,335.857277117262,280.322228836639,328.478334721169
comp73304_c0,7.18777500098609,4.22048627800908,9.04710814919926,5.98283757721372
comp73307_c1,1.16995022394567,3.16004476782024,1.81444478412437,2.7997417443789
comp73307_c2,31.8059208043086,17.9194689987396,27.4374906669178,14.1952988569938
comp73308_c0,43.1364415032501,51.9285105391384,42.7620121099041,35.723632520444
comp73310_c1,39.6243932682683,59.1713627762867,32.7993787717753,30.5954237125196
comp73311_c1,74.2007701638475,86.4956994232537,74.6984608181356,65.6058417508905
comp73313_c3,37.9376661307216,28.4853529901987,39.2736858569316,46.3639152143692
comp73314_c0,24.4970716619512,32.3925552460496,21.2143249591614,19.8038152111886
comp73315_c0,49.8697763478762,20.8296894776925,32.7439833716034,23.031494420672
comp73316_c1,16.4232154760845,11.0898085819751,23.1548449663056,7.86029371236886
comp73317_c0,1.54065743249209,4.43874971444467,5.20350548935409,0.786530177985603
comp73318_c0,14.759068220106,11.1721771804908,12.0035956650388,12.732870050702
comp73318_c1,11.5458805790907,8.05625787732473,7.75935336845999,11.6045135356509
comp73319_c0,26.0249543889412,22.1577673425283,30.5147871652694,26.5362044480434
comp73319_c1,22.0399318664816,18.0266990824261,42.3653640565226,31.4969385628499
comp73320_c1,8.20664959910085,74.4597846225739,29.5181821169324,4.75758522407201
comp73321_c0,87.7318110682819,162.777446073522,112.64304384693,88.8085461196379
comp73322_c1,231.965058151118,192.219869700926,241.043109697552,214.711478816412
comp73324_c0,146.490247507054,55.1533146810227,71.0681733045833,38.1780250241492
comp73326_c0,83.5239661947153,77.558464207412,92.749518750493,96.8034153453522
comp73327_c0,169.248913108474,32.028534407129,97.1250984515485,137.283127861171
comp73328_c1,1.53330480891558,3.10610127233433,0.475592355310132,1.76124722950355
comp73329_c0,26.4771228892692,30.784567102128,29.8225557276462,22.4910236049702
comp73331_c2,101.974051298993,4.78023721233825,13.9414966463793,17.5861744146919
comp73331_c6,10.4619248349362,8.6946896501875,7.48851777956532,3.85166783330739
comp73331_c7,62.5391574254595,0.670312526507325,1.53952890774189,3.80086151964166
comp73331_c8,3.53360600633337,6.68100835430016,2.92276046444399,2.70594328999869
comp73331_c11,89.0713112858696,74.0531144197645,88.0822017105217,80.7799453770095
comp73332_c1,39.2531814410287,33.3316933265792,35.4265852900323,8.67088334298733
comp73332_c2,15.495271018319,11.2195890499444,25.2858462306088,14.8323428544313
comp73333_c0,99.065255423179,29.3309821201505,45.6517333985552,64.1332453268675
comp73334_c0,129.322265045284,267.821895411486,106.947605079294,112.063020600877
comp73335_c0,0,4.26088003529861,0.138809983484925,0.385538207422668
comp73336_c0,82.0218355165585,96.0972757014411,98.9008918750821,95.1329538341717
comp73337_c0,26.3545707973546,56.0647594590244,31.8404045507973,23.4351596600671
comp73338_c4,0.69786504586233,0,1.44306719673049,4.00805133932137
comp73339_c0,47.3469162401598,40.2129396321172,40.2161140013693,46.7335697107963
comp73340_c0,29.2399800944118,39.9400077675354,29.1087825493508,25.1101470196128
comp73343_c3,62.1771193525951,171.497488399468,71.5911128941307,86.9391177595682
comp73344_c0,51.338878264516,74.53755596096,45.240156617501,36.7676084580559
comp73345_c1,229.460379433621,5.44832082825543,10.1298452939031,36.4890291874735
comp73346_c1,21.3199679850361,13.4471404402616,159.751545511679,30.6117661084181
comp73349_c1,27.5747533129247,35.8961083299152,30.8613068948566,19.4561328286251
comp73352_c2,3.89135617964539,1.75176394737861,4.02333408653665,3.31099893248287
comp73352_c3,100.42975206765,89.1802356324171,86.3767607414202,51.8097884345696
comp73353_c1,13.0814568663993,13.1237295458199,79.7982262240362,22.1814707007007
comp73354_c0,5.16458690018006,58.617957502522,8.4072616516702,6.20583639693268
comp73355_c0,58.5071752156538,53.7762290560964,65.6934550028385,65.7738399189512
comp73356_c0,27.6073328963897,43.6982310057531,21.4844705781891,8.80873969723988
comp73357_c2,68.1884792588213,19.9942300851449,26.3459361599408,24.9365954876643
comp73358_c1,40.3501898343857,47.4280334471672,30.4306588823368,36.4031377484451
comp73359_c0,52.5133739031831,48.6497432667461,65.9084808071123,62.6612469870315
comp73361_c2,54.0476759474853,57.9005090464165,55.4091710489086,69.1987930045571
comp73363_c0,20.1613673911909,33.2048854190383,28.2172199011024,29.1835685157122
comp73364_c0,151.249188836155,204.022033020011,199.111420417978,219.810715757914
comp73365_c0,76.0987709049154,104.567098769997,118.446142980505,100.488327001738
comp73366_c2,23.5119067924426,2.41927030073572,1.73638061367752,24.54226369958
comp73367_c0,10.1307523100686,4.5162632040271,80.3371972944929,40.5781573514516
comp73369_c1,24.196289637008,28.5538803951915,27.3055371131348,23.3072360435016
comp73370_c1,16.6345650022821,0.279068888586723,70.7177890927642,13.8459955358375
comp73371_c1,71.8645916116898,45.1547605575624,78.1180375830107,46.2410367480966
comp73373_c0,48.8053848596561,17.3094231091195,48.0302073910791,16.9296866019094
comp73374_c0,48.7221156724574,42.957127152037,56.6387520827363,52.9204493927532
comp73375_c0,47.8735421461559,80.4868946302006,89.9030863563097,64.5296265630741
comp73376_c0,24.8074191335547,22.7163409406843,18.1418193539423,20.3868895590688
comp73377_c0,84.9326365030817,56.547414345527,77.2017824173943,65.2812432418501
comp73378_c0,308.147149182799,334.148089253359,383.247281851552,440.255959236585
comp73379_c0,6.29854446670846,4.25310455084572,3.25608187462093,3.01453814210976
comp73380_c0,50.3489706184995,36.4070238248631,29.4003812970782,30.6827919924605
comp73381_c0,2.18176809636881,2.94648640447098,1.97379367309905,2.08842635898038
comp73381_c1,5.27863797723355,0.891102671494335,1.36441661491817,0.631600507262728
comp73382_c0,16.0621102026657,8.67677722816403,25.8592647107564,10.4329890136641
comp73383_c0,110.88506603923,59.2328746385208,47.263452080604,57.801079811073
comp73384_c0,210.207030389889,176.63981825432,101.213638636329,80.4855298489108
comp73385_c0,9.77827963090379,13.8344434818619,14.9241623380932,15.1541874217485
comp73386_c1,3.05403315492542,0.986289604453195,7.89403175035511,27.8991527836143
comp73387_c0,70.0367897450542,125.433424451756,74.5591240648367,87.0983522571308
comp73388_c0,6.33556662796518,9.83963882767237,4.58530907903102,8.18709462997898
comp73389_c0,17.8492405960942,1.75312506932685,0.335538351687335,3.41712069313938
comp73391_c0,0,2.20656615813514,0.622372866038954,0
comp73392_c0,126.757265675698,137.881242200152,77.7134405500732,64.7318922757451
comp73393_c0,67.3887463518399,56.4275064474069,48.3518894565301,56.3599113441137
comp73394_c0,71.0589398141968,102.478865195686,73.4689505430128,91.4099514749039
comp73395_c3,94.2104137223502,15.7197262911293,66.3787346368059,41.608075742328
comp73395_c7,4.61880823007936,0,2.04662492237725,1.89480152178818
comp73396_c0,2.69901279449825,7.89755937935043,7.44147090785741,3.01413230768029
comp73397_c0,35.3519959335584,161.109615746035,46.9235581672163,39.45769365078
comp73398_c0,86.6688283751323,43.182238549735,52.2714842720009,51.3471648853252
comp73399_c0,58.7395698643068,54.1566292967815,36.5947790943704,25.0496433772935
comp73400_c1,47.7498328688335,65.611098992878,40.4713446764012,36.9376097258396
comp73401_c0,15.6691303978259,26.0178962664167,17.5284739661904,13.7693571841631
comp73402_c0,23.4097103431303,26.4532886854932,26.01482476874,28.8867377553864
comp73403_c0,50.0718170406222,55.1344652911795,62.0518894594112,66.8008556553562
comp73404_c5,4.47505960659219,11.4156617237506,7.19729764369334,12.8508146066992
comp73405_c0,3.7126420439876,5.01393769827479,4.60627049196373,4.97532772921093
comp73406_c1,83.0632886799816,133.465847337093,82.6328553368259,50.5565397892006
comp73408_c0,163.115267084729,177.26761476862,280.417227464628,405.155454970009
comp73408_c1,0,2.21203133747417,1.69348179851608,1.56785537685218
comp73412_c1,147.544961265228,47.8810421164829,14.6501944241484,29.6663496815383
comp73414_c0,1.02559172485845,1.38506566250685,1.0603753434539,2.45428558070784
comp73415_c0,47.6103060045042,40.5271648150708,68.3183900686331,55.5167028259473
comp73417_c1,14.3365753986935,0.322693358727639,74.2787468491006,7.85273102078997
comp73418_c1,14.4024906878829,13.9907971163294,21.9445735778672,23.4609212017173
comp73418_c2,17.9589827625078,15.4135516945156,27.071209943729,31.4894160076641
comp73419_c0,0,0,0,0
comp73419_c1,0,0,0,0
comp73419_c2,0,0,0,0
comp73420_c0,57.0418488756677,145.621795067463,50.2987253692663,42.9223929431847
comp73422_c0,1105.04450984379,5.1687772594675,31.6054127159686,95.4902849032839
comp73425_c1,35.1746698432563,41.4805876484759,38.8218999742487,36.4239819272325
comp73426_c0,14.3318902433345,17.281494824017,8.99662205461667,6.8593672737283
comp73428_c2,53.2758386188313,72.2984979248137,41.9805224790038,40.7642397981568
comp73429_c0,22.3232321852985,1.2305148146944,129.15569462701,23.461396067883
comp73430_c0,12.1904690712887,31.9226946353053,14.7558050997237,14.6573132133912
comp73430_c2,4.19034090743521,21.2215196033075,11.9142624651056,9.02490115343808
comp73431_c0,27.3938195207243,45.5675801612856,30.0499049790676,23.024054964212
comp73432_c1,24.6009310051752,25.0287137893995,18.9784367177749,20.1843762217473
comp73433_c0,24.6149874914354,33.626945472589,25.1556034148505,25.741028747195
comp73434_c0,210.443319322349,128.061612207018,377.312876472408,230.285828530075
comp73436_c0,11.6726068320097,10.2973872606556,5.54761278824233,4.1449050192644
comp73437_c0,3.03210330271219,0,1.04497969418415,1.93492133622411
comp73438_c0,4.25532765760571,0.425691611569955,33.5676992126974,5.732755474439
comp73439_c1,22.6815022072475,30.7050913478645,15.0513293194918,16.4399168651722
comp73440_c0,12.3432036664516,17.159825890445,13.5125275187984,6.60257218674388
comp73442_c0,37.9866080813054,11.8199600631721,47.7643084066233,35.4113803521054
comp73443_c0,7.76053938960618,6.28838340084631,3.85139673241115,4.4571139475731
comp73444_c0,1.24307211294228,18.1307568553687,37.0146735961372,10.2330560757049
comp73447_c0,4.28964078485201,0.34077510409661,33.9156753486229,7.24609190933044
comp73448_c0,2.83111160650968,7.64685474318224,3.27149892895152,3.18822265627837
comp73449_c0,12.7728510687647,16.0997999485888,7.92363043342386,11.4113021312177
comp73449_c1,23.849285655204,24.4701353183322,25.3786802341578,26.3867095125401
comp73449_c2,9.40318159933412,13.1608168195608,7.8365991535916,6.92795693537426
comp73449_c8,12.2429289500155,19.5017869887802,12.9827240472484,12.0196353580551
comp73449_c11,4.30273084568099,0.830122135475958,4.44866079521884,4.70702717995358
comp73451_c1,110.924187728945,583.542452851307,200.612725333099,100.134550861144
comp73452_c0,24.8559961597746,25.5364844435682,28.3792678174107,30.3610986448484
comp73453_c0,30.1585019282167,42.594634022136,30.586283496142,25.5627185047748
comp73454_c1,28.1589389516787,35.7561229893085,41.6410935388543,40.9145820945673
comp73454_c2,23.4482655409743,37.7364784659629,26.6678817955795,23.7543842710447
comp73455_c0,127.462263011558,114.471098276728,172.100670929086,163.617010378665
comp73457_c0,11.1044034047033,0.282953594710767,51.7728859847316,5.21438733309756
comp73458_c0,46.7125901145691,81.2862541116944,43.5734672768309,45.9166833089606
comp73459_c0,66.3772000924156,18.8363078888114,16.158085235087,31.6882779546045
comp73460_c3,38.3361937429449,29.5383036605312,26.8384340274106,32.5548218301073
comp73460_c4,5.73224520203949,6.56847733398444,4.48989247891038,7.98109786345217
comp73461_c1,32.5740907238947,44.6431627814328,30.1862396841211,28.7553371326486
comp73462_c1,103.492579520984,110.712381545721,91.0825644003426,73.489822259505
comp73463_c0,50.5938474621839,67.5898464228219,146.392093249501,104.349485637162
comp73465_c0,188.045201815795,65.3369814201312,4.44221287668242,13.1267705510706
comp73466_c0,9.20794157735019,7.95863126710284,4.95052218878378,2.46792050060066
comp73467_c0,18.271641473028,19.0319624672734,10.3500405905817,9.39618737192042
comp73468_c0,9.28160510996899,15.7300006220386,9.22006756969865,8.7103076491788
comp73469_c0,24.9173653074473,33.4671147097559,23.1580530540353,32.909629364978
comp73470_c0,35.6467442629244,23.6163732165117,20.7226540852233,17.2539833259385
comp73474_c0,1.21912501444426,3.62215289061007,2.52094488395563,2.33393532456104
comp73474_c3,56.2344014236051,79.3266965437842,47.5126117721883,47.5205140254504
comp73476_c0,82.9704252101173,127.620215934233,64.4022582331905,58.1566255280138
comp73477_c0,143.741419441024,105.995861151826,470.463983143344,1064.7891007214
comp73478_c0,68.4121066138142,24.0267986690483,38.0459310055037,40.6143368248701
comp73479_c0,64.2413766142513,87.03719743296,53.6059854174192,40.5339465009634
comp73480_c0,67.2215769853787,43.6616059769426,54.6535754723895,67.9031520087517
comp73480_c1,1.60643165364848,2.8926563643893,1.66091484085231,2.05027241588363
comp73481_c0,35.7390806021552,37.5739847819536,42.3301664828105,52.8307400745967
comp73482_c0,53.4165845104338,47.227042683907,95.2709791705215,131.133750028149
comp73483_c0,51.1955823587714,52.3097440009228,42.1863376661617,35.8788815546111
comp73484_c2,37.8055622771908,40.6618118213748,30.8372020994015,34.2378824571135
comp73484_c3,41.9898966894256,74.1780196412702,48.6763161279488,48.7193445358485
comp73484_c4,36.7184377976795,29.4431094232482,33.2182968170462,27.092885495605
comp73485_c0,33.8598361171927,205.455832988165,31.7240109731726,19.9901560548653
comp73486_c2,3.72973667039357,21.2499452469788,6.74840800413272,5.46682096658798
comp73487_c0,4.52544799816844,4.31409553388844,3.85323774423353,1.27406985690665
comp73487_c1,7.99372688896851,7.19703975828917,7.57610278283509,5.73880078130106
comp73487_c2,10.4645547808474,5.53007834368543,5.17452771768802,5.66169997196622
comp73489_c0,11.7923483465077,4.44769368503964,25.8125134874923,47.8970545686968
comp73490_c0,1.03677503887952,0.400048220607031,1.07193794693305,2.26838650267976
comp73491_c0,49.2331748369042,30.6202088979558,37.7306956738014,54.1545393447043
comp73492_c0,8.33954535671091,18.1452820195469,17.7237945302265,11.9741367383553
comp73492_c1,4.74872819579809,15.1584162971098,9.3732248382983,6.61173120160921
comp73492_c2,2.4033749359969,8.80993985208579,6.74469322960165,12.1600620473492
comp73493_c0,0.895331682633665,3.62744688781938,0,0.857027054870969
comp73494_c0,0,0,0,0
comp73495_c0,15.5046599820258,11.4473463430931,27.2774294258697,16.396458120429
comp73496_c0,25.328819281298,28.6195807064957,26.5370343684994,25.6998974143812
comp73497_c0,43.2189612300095,80.7372531927325,73.227889872244,56.6786418968718
comp73498_c2,38.5786052058798,103.851252604598,71.4261202041206,38.2713278685177
comp73499_c1,0,0.91384040673295,0.349807904918267,2.59086672238028
comp73501_c0,4.45374525430374,3.60888030106151,13.99858274909,5.28637097633462
comp73501_c1,0.936484820512567,2.95102835380523,9.68246319779372,1.49403259004973
comp73502_c0,35.6399590918734,63.5435988242896,9.80212037224313,7.89859045463364
comp73506_c0,62.7950934908508,66.4688002463287,82.1211368691218,74.83785904869
comp73507_c0,21.9628592894365,23.2964373335137,13.1465887025151,8.72421521368331
comp73509_c0,12.5869617257573,10.572387924973,8.8875119745717,5.58343204766544
comp73510_c1,13.1238347041803,34.3607446752602,22.1455312113641,20.9175191562694
comp73512_c0,28.629826707367,53.8395465942442,36.2848836431638,31.0884313807009
comp73513_c0,25.7607029072059,38.7762769309237,25.0622250104837,24.0592519602405
comp73514_c0,6.38276569166922,6.46496264820531,9.3489253060391,19.3473652998378
comp73515_c0,20.1346989158058,38.4667177909971,18.7865970241025,13.1622426698702
comp73516_c0,1342.11343746244,1270.05260984559,2062.76616678101,1438.20724024717
comp73519_c0,52.2389822884658,27.5723424199448,18.3339079391844,22.8458926341318
comp73520_c1,140.260922094398,226.604401836544,216.911109464502,236.254017790982
comp73521_c0,177.486582703333,258.947302026951,452.338244519726,404.214600236949
comp73522_c0,37.9679526365132,36.6351714487278,36.1848137535373,33.8796126322459
comp73523_c1,1.44601442803801,0.610265055778334,0.186882119927123,1.90320646200168
comp73524_c0,42.8157725261122,92.8312732839579,47.2793192493663,44.8872402347743
comp73525_c0,24.5136640495535,44.9873291993464,20.5248347603029,22.8890795767294
comp73526_c0,25.5619263132518,13.6783231087462,56.0159193054193,9.8488836605957
comp73527_c1,1.0034167686453,2.37145701945429,0.518724154500421,7.68390382889719
comp73528_c0,18.3189574538862,20.0593168938803,20.4759534671219,12.5116197213951
comp73528_c1,16.1940767669895,20.6551552998396,7.90656283959849,6.8894452746978
comp73529_c0,26.2036399835677,58.8560294448304,91.4723415241065,54.8516416760545
comp73530_c0,21.1926712870328,0,42.3012419650475,1.6904994549569
comp73530_c3,23.5947375962275,0,42.2220611362781,2.60599535750553
comp73530_c4,23.4675371280149,0,46.6340146190291,2.23042187501984
comp73531_c2,112.013492969317,39.9254590779229,62.5070228864476,38.0904761466697
comp73533_c0,64.8315314595671,55.0094528750044,38.45780866997,55.0371809851733
comp73533_c3,66.4063385922917,57.562894207747,41.1803189080884,19.474159401704
comp73534_c0,547.194719356498,1240.2689552961,1537.03013389932,832.53120510851
comp73535_c0,4.6408025549845,5.51533146810227,3.4547028689728,3.55380552086495
comp73535_c2,55.2932631818082,84.5767426684075,63.3157287374019,50.4615089973351
comp73536_c0,24.4996683105781,32.6627075099119,25.8177174359219,18.9416030299909
comp73537_c0,51.8837388448617,274.785458259715,76.3451665943172,65.8554206480377
comp73538_c0,66.423816035528,15.7535811119009,128.042221592599,50.7383455903825
comp73539_c2,93.8707789530955,125.891076406899,67.8186920827092,79.9510089447837
comp73540_c0,8.46742922312961,15.8334874682362,8.41789198092788,7.4816958333999
comp73541_c0,17.7370987703596,19.5241683931512,12.5607288720652,11.8615236625728
comp73542_c0,73.115858325347,74.0004297948834,73.0641373895855,111.851125853785
comp73543_c1,160.720851178841,150.028446671176,249.108540206588,232.148202612979
comp73544_c0,39.2960911677782,43.8662207134059,32.6611128204199,32.9816237440749
comp73545_c0,2660.9159842893,2373.70913787292,2225.42517926333,2720.41911153873
comp73546_c0,119.475482233321,95.2926574154699,105.216425926986,101.447603334131
comp73547_c1,1.46551659631089,1.97918593352952,3.03044111313404,0.70140898438124
comp73547_c2,11.0570210995272,5.82733679218377,23.7005442988449,6.19549630756117
comp73548_c0,17.9518080613276,23.7169442630377,26.1261400100431,32.2195928004137
comp73549_c0,864.904486656351,1334.47627533048,2165.03768699934,1749.42248183077
comp73550_c0,61.5447398313917,9.34600227198666,94.0211068896884,19.5007758963966
comp73551_c0,26.0536283788603,27.4886935212434,13.1319114902475,13.4047050348415
comp73552_c0,41.6137297294649,47.4471237882884,17.8683420472256,14.3661391002707
comp73553_c0,16.6680731372137,7.47773611212568,48.6311870307774,1.91241072002265
comp73554_c0,35.5116332626164,47.6813831977477,41.2790089700952,34.2870842272908
comp73556_c0,3.88532306928935,0,17.4074175568397,1.23969960030173
comp73558_c1,18.5282512553053,29.5076371131991,19.5180953049311,14.7238646815497
comp73559_c0,1449.53115809697,1904.87912931809,1544.71501621578,1406.73708704132
comp73560_c0,30.860948313716,37.7935002382522,30.8627838657537,29.3174073538691
comp73561_c0,25.1422954649518,26.176584045289,22.7885796514713,21.7341924754569
comp73562_c0,241.832646901944,113.848585350735,258.750553820363,207.115133681602
comp73563_c0,27.1120570317515,57.0157793928312,27.7401917279192,25.6823597358054
comp73564_c0,31.8414141033577,19.5633216002341,21.6615960868049,26.1108072631219
comp73566_c0,21.4545801630601,23.2107513580036,31.2459317754375,32.9028804437993
comp73567_c0,74.183288327163,89.6546639304016,65.117731392753,63.177986138035
comp73570_c0,29.8202282300939,21.9551243407145,26.629512666754,29.358703959284
comp73571_c0,179.605936566937,2.38843186050493,0.101585005556716,39.6887596102243
comp73572_c0,44.3940314032168,52.8854649307471,46.6346136486233,44.4122597583146
comp73572_c8,0,0,0.14569428428529,0
comp73574_c1,29.7460504139462,34.0036886139919,38.5469375544945,20.4943162342273
comp73575_c0,44.1485473749736,159.121907579712,46.3063452783124,53.4022012375704
comp73575_c3,45.7999203874677,38.9012407624768,48.4452586223772,65.3471308276288
comp73575_c4,37.7003363208762,40.0901201887643,34.2216924209726,51.2895972694129
comp73577_c0,2.53959227764624,0.244980669296814,0.281327595193225,0
comp73578_c0,16.5025716442534,36.2012905308175,41.7980408783947,58.5893149136014
comp73579_c0,7.7436334637053,11.3292914387437,4.33672627429958,6.48579802475353
comp73580_c2,0.352912741823916,2.22418022103444,0.851391356245937,0
comp73581_c0,93.9601626694858,103.484892863468,72.7492643183795,79.8374183269815
comp73582_c0,52.5702512910385,19.9944487399215,97.4101131190795,79.7256910993018
comp73583_c0,299.901150861953,152.204098202247,46.1842423996364,26.5832154397154
comp73585_c1,78.6866779691625,62.4054638475239,76.4172768687165,105.95125593402
comp73586_c1,4.91610440146663,47.0056659213261,10.1656746379849,1.31761857235459
comp73587_c0,191.351510572569,220.237129439291,196.800052917707,197.018407878092
comp73588_c0,0.13967803024784,2.82953594710767,20.2903500163313,96.6667190212701
comp73589_c1,66.7202679187416,17.7721602640535,18.632378005949,35.3027038496518
comp73589_c2,69.3924419893581,89.8223411099158,56.051509646271,57.2798898522692
comp73589_c3,130.304428284801,24.7205284845303,38.3321256120937,58.5041521679996
comp73591_c1,32.857361758805,30.7702894919964,30.2522071500633,23.6461220057552
comp73592_c0,54.3753181567732,38.4841709297407,31.3265837290245,17.256887710967
comp73594_c0,19.2745322431989,26.9599863875097,15.3020419618696,15.8142149259751
comp73594_c1,17.4514029768187,31.5315012469046,22.4771220530316,21.8929623531359
comp73595_c2,5.64668082355288,18.4496726250299,77.2775699902878,20.0511813895291
comp73595_c4,147.396933238293,151.150749376343,129.887145377086,95.039928470709
comp73596_c0,90.5890698004294,90.0734842705526,81.3683914171105,53.7623283351672
comp73597_c0,54.2814915485136,46.6222591846106,46.494777600368,35.1104970403562
comp73598_c1,7.72520376349929,13.9616992210222,8.10466809326545,9.24337421277603
comp73599_c0,201.416273704087,530.147379428658,248.367594437765,261.754509776712
comp73600_c0,25.4006060668687,42.5019675800402,22.187882581055,18.6559498083272
comp73601_c0,68.1404832329863,509.432956928797,66.531809103292,26.1665007000268
comp73602_c0,50.2511901656915,62.5762927577654,45.2080258244488,61.4280837102633
comp73603_c0,3.74114601361514,5.41332045159226,6.35461980057377,12.022230768761
comp73604_c0,102.637059516582,75.8359527992129,98.5858135218564,67.6983906527353
comp73605_c0,51.1696453229531,82.4321632083462,41.9461844734173,34.2280218893195
comp73606_c0,13.2594358713843,10.6813209111117,15.7935687642171,13.6570638228728
comp73608_c3,24.0143563731964,47.5052706304808,25.1785207577732,25.8198594250513
comp73609_c4,11.5147732567284,215.354278957855,26.5163597399228,7.51509626122757
comp73610_c0,23.3910625172744,21.6979908877399,25.0393893416569,37.995714520915
comp73611_c0,40.6936044933342,42.7962033015059,27.7507744968275,28.5100069770882
comp73614_c0,41.1781307559999,73.7281999201697,48.846343455313,62.4186411655899
comp73615_c0,5.50914944345248,17.218581976834,5.85873861329474,6.17747426605976
comp73615_c1,7.43519768488838,34.6423599313378,11.5310509645287,6.76124548362157
comp73616_c1,8.39060298361381,0,0.123931082973626,15.8337869741508
comp73618_c1,36.2793910565583,157.322976431574,68.2140799215355,29.598765058331
comp73619_c0,0,0,0.817874732237879,0
comp73619_c1,7.64079365253384,6.94542821001125,47.0957734996292,23.770176768846
comp73620_c1,23.8772433196494,43.8840775332561,20.2322486953597,14.607034297559
comp73621_c0,21.9177592951596,52.7380642044147,30.4807948990117,20.5368195981248
comp73623_c0,64.1031719825197,621.527528879042,28.0958006234885,70.1979413958779
comp73624_c2,17.9884319218436,10.2061231816947,24.7613451044495,65.0036674974724
comp73626_c0,159.828369389747,76.3260317930444,97.9642597463627,112.711562539678
comp73628_c0,95.0204323133076,3.29039661449283,15.114325051756,7.66289315436505
comp73628_c1,206.102107426804,4.98131156405408,31.9805556466225,24.5908806376374
comp73629_c0,214.966004959475,98.2072537704908,51.6573232569063,33.9197662048781
comp73630_c0,34.8060191623837,47.8665755535849,30.1864681392999,27.9471656688899
comp73631_c3,9.46772273641127,8.85198242284782,13.3027646073495,6.50653146801778
comp73632_c1,29.4596400433969,48.9212573225087,29.6691109763534,27.4681872645224
comp73633_c0,115.405017752867,146.491553232727,172.041428013103,173.194497974683
comp73634_c1,79.3109753511052,94.1927508543131,71.8896422303294,56.1668607022075
comp73635_c0,3.32441187553439,2.01259335356851,2.72602463244046,2.08487973126083
comp73636_c0,27.9991413056072,34.4385665340727,29.1007125630462,16.2495858139312
comp73637_c1,149.736915090418,81.9241606057399,124.997965199654,89.071783781883
comp73639_c0,5.05121366528925,18.7596308438853,5.54893695885654,2.11536042908628
comp73639_c2,14.288328266911,7.05967448130055,0.720630552560033,3.00227625354673
comp73640_c1,37.5639685242978,46.5813419561387,61.9386296719045,118.697817296693
comp73641_c2,58.8612533220368,98.0888399525687,58.8737196796642,48.7261741966992
comp73642_c3,11.4015878510176,14.1949291841753,55.0733716049727,5.11584288032382
comp73643_c0,50.990218658096,16.406110723402,37.515190932684,65.6393183891101
comp73644_c1,74.4220831994155,60.5389670503068,39.9926615710023,33.8285110461413
comp73644_c3,2.3952529316049,2.42609888626199,1.85736713385634,1.14638887769837
comp73645_c0,28.0826116381331,26.1503664011282,36.8791989876112,36.2028581934392
comp73646_c1,7.87623728133808,11.8882882197031,19.1608589515962,11.9741367383553
comp73647_c0,87.7128263766621,54.5631469448026,31.8006839119916,23.4633696184538
comp73648_c1,305.110549326874,435.953742000287,392.805053748503,363.665860544798
comp73649_c0,21.2779879991384,61.4356002555409,30.7236421153708,44.773735564257
comp73649_c2,7.33530435455927,9.11384881930876,7.88744947254064,12.0769471072597
comp73650_c0,2.86791169128255,3.52102366451881,4.58254906152759,2.49564994442763
comp73651_c0,39.2878901230194,42.8846212378126,36.0850813368734,48.1041654836257
comp73652_c0,34.1235481984154,56.6833030227756,29.9887401820556,28.2540604370237
comp73653_c2,73.0892838264289,51.7107653645602,38.8112713823849,24.1089892374975
comp73654_c0,56.9145635230395,27.6385245975179,37.0676273494936,30.3141136168201
comp73655_c0,875.464946501592,897.171368139686,842.130258490467,732.313215073719
comp73657_c1,161.012962879386,9.50994894624632,71.9939781808601,24.6547202388574
