,Rhop_mean,Man_mean,M,D,prob,ranking,Length
comp68359_c0,1.266528117846,0.775951716506866,0.706840317476401,0.490576401339129,0.323558648111332,0.860400162692331,623
comp68363_c1,17.8084202552881,8.78968712637868,1.01867582600656,9.01873312890945,0.855467196819085,9.07608107549613,4063
comp68364_c0,NA,NA,NA,NA,NA,0,359
comp68365_c0,25.1199321579257,16.0078358277742,0.650054291384824,9.11209633015149,0.746398531885609,9.13525424450289,2582
comp68366_c0,0.65326187131004,0.0357346185233425,4.19226714464664,0.617527252786697,0.464082173624917,4.23750442123876,1691
comp68368_c0,0.0608832575168252,0.139877870192065,-1.20005027813212,0.07899461267524,0.167112708365193,-1.2026474208498,1296
comp68369_c0,4.83000400200256,2.65651193873946,0.862491187936596,2.17349206326311,0.648180149870011,2.33836669458321,1797
comp68370_c0,19.8560478413907,11.8025406433311,0.750481045603583,8.05350719805964,0.761902941326401,8.0883990992661,1367
comp68371_c1,11.3039723513237,9.45421472875908,0.2578003046857,1.84975762256461,0.477478717438956,1.86763600825534,1061
comp68375_c0,7.89464723621029,6.17387893336878,0.354697609542031,1.72076830284151,0.505008411072029,1.75694449151898,1889
comp68376_c0,7.51092857086554,2.90662673047208,1.36964546593573,4.60430184039346,0.876428607840139,4.80369900595456,1975
comp68376_c1,6.82829149688702,3.05041355380388,1.16251980125259,3.77787794308313,0.842088494672988,3.95269705911526,832
comp68378_c0,0.0411390520030269,0.063010677709043,-0.615087777410961,0.0218716257060161,0.101141866748229,-0.615476516149382,959
comp68380_c0,11.9170503146129,8.78375343210214,0.440117724612493,3.13329688251075,0.618743946576949,3.16405640996959,1940
comp68381_c0,5.42411874488322,13.8641816627031,-1.35390179596954,8.44006291781985,0.908156191058776,-8.54796537954426,3404
comp68385_c0,29.9436049860776,15.0910023665323,0.988559286575122,14.8526026195453,0.849594739256767,14.8854645220496,2867
comp68388_c0,11.2025193830958,17.3279010104595,-0.629273683654272,6.12538162736363,0.728505887750421,-6.15762011249344,1782
comp68389_c0,1.2235011547221,0.562193097676369,1.12187781675525,0.661308057045735,0.461778049650813,1.30228191342778,3547
comp68390_c1,30.8324743581358,20.3196443375032,0.601575522515773,10.5128300206326,0.736524443085079,10.5300279274086,9433
comp68391_c0,2.51659604166748,1.7306130765529,0.54019044806695,0.785982965114576,0.401345771524698,0.95371638427421,4609
comp68391_c1,3.53256702954766,1.84454334319207,0.937453245617817,1.68802368635559,0.620306366926645,1.93086575230307,2457
comp68392_c3,48.1853148007565,75.2949676609307,-0.643959915163756,27.1096528601742,0.75645103736555,-27.1173000605055,4739
comp68393_c0,14.5684678617985,12.8484363624187,0.181256363834177,1.72003149937977,0.410776367436407,1.7295555002049,1679
comp68394_c0,18.2717445678505,19.6797124461995,-0.107094753004916,1.40796787834906,0.317961461997247,-1.41203499694021,2699
comp68395_c0,1.83724182977243,0.666476910915135,1.46291473459031,1.1707649188573,0.615425396339909,1.87371556430222,816
comp68397_c1,0.228048270930074,23.5771022820845,-6.69190337446179,23.3490540111545,0.997091808125605,-24.2890900197793,692
comp68397_c5,0.031237015733098,1.19610530330507,-5.25894396718569,1.16486828757197,0.644277922210328,-5.38640972980979,1263
comp68402_c0,NA,NA,NA,NA,NA,0,1354
comp68404_c0,20.857425639635,27.4521600725331,-0.396358570165098,6.5947344328981,0.652054340622929,-6.60663472250397,1116
comp68406_c2,9.57619750326827,8.28828992925421,0.208378437071077,1.28790757401406,0.407648977927308,1.30465608197677,3988
comp68407_c0,43.632395416834,33.7043035280702,0.372466866359814,9.92809188876387,0.647007697405312,9.9350762512562,5427
comp68410_c0,11.640737248246,8.8269442038644,0.399196448595286,2.81379304438162,0.592131824437988,2.84196922945719,1376
comp68411_c0,8.87816615941553,22.6495913354038,-1.35115140528277,13.7714251759883,0.917301320283428,-13.837548970025,2844
comp68414_c0,0.943425781695501,0.788181390299637,0.25938134050518,0.155244391395863,0.196411275934139,0.302290424694756,920
comp68419_c2,10.7644142715648,9.13113971420892,0.237402971409685,1.63327455735593,0.451526737013815,1.65043810866702,3064
comp68421_c1,0.25138893426302,2.61105357691855,-3.37663900985544,2.35966464265553,0.842577866136514,-4.11943057092557,5022
comp68423_c0,0.0290304274252412,2.08983096128013,-6.1696766290886,2.06080053385489,0.810264056685528,-6.50475276608255,1359
comp68425_c0,8.91040310862718,14.0338831355198,-0.655351647624688,5.12348002689264,0.725758270887496,-5.16522345770366,2816
comp68426_c0,12.2097615396533,3.59428573781543,1.76425801472457,8.61547580183784,0.931233114135699,8.79426117616331,2236
comp68427_c0,16.8966833333164,10.6961747167825,0.659645149806707,6.20050861653398,0.736389356170668,6.23549828220453,1966
comp68427_c1,1.35575088903446,0.726788109039184,0.899485395418797,0.628962779995275,0.384967120354794,1.0975737584286,582
comp68428_c0,0.848763599220344,0.742862726675033,0.192267144646643,0.105900872545311,0.176160982821023,0.21950318839696,2603
comp68429_c0,18.6522256867794,17.8298710745921,0.0650515200414489,0.822354612187333,0.218165366773717,0.824923516724721,3545
comp68432_c2,3.24889540347849,8.24079852083544,-1.34283484154779,4.99190311735696,0.88189835346893,-5.16936187016858,3813
comp68433_c0,25.1627047684517,5.90482683858183,2.09132034977928,19.2578779298699,0.971422745577815,19.3710991729218,1709
comp68436_c1,5.19446807943272,1.82094139777153,1.51229152906527,3.37352668166119,0.847632155783249,3.69698633223908,4314
comp68437_c0,15.8592576701892,10.8709054451997,0.544853135458729,4.98835222498948,0.692498853035632,5.01801981460583,1612
comp68439_c0,4.78901368953155,3.66754924387981,0.384912222589039,1.12146444565173,0.442702757812102,1.18568120587255,1730
comp68439_c1,3.87445183245882,3.30951833383606,0.227370945602559,0.564933498622758,0.308469694652597,0.608972417085003,2118
comp68439_c3,3.65220901495978,2.60181872650042,0.489248882403775,1.05039028845936,0.450282917877351,1.15874251972692,929
comp68442_c0,11.3656446492346,9.20557241268753,0.304100177000941,2.16007223654706,0.516065147576082,2.18137318786892,1687
comp68443_c0,1.93631169918541,23.3553135898604,-3.59236770091088,21.419001890675,0.995988173522965,-21.7181663059128,489
comp68443_c1,0.395512289432609,1.06012701619249,-1.42244269946857,0.664614726759885,0.468512004893715,-1.57004967064661,399
comp68444_c0,10.9844132355182,11.4498637131695,-0.0598726200838571,0.46545047765135,0.1789315389713,-0.469285497092736,1293
comp68447_c0,6.90733962616235,4.21887281954156,0.711272563791662,2.68846680662079,0.665695570168731,2.78096429863897,1862
comp68449_c0,28.9983869304562,22.8143660933671,0.346030082395687,6.18402083708912,0.622100728959576,6.19369441702408,6076
comp68452_c0,0.839411720657505,0.183669422258274,2.19226714464664,0.655742298399231,0.479234847326299,2.28823801109217,658
comp68453_c0,33.429215797935,1.60005931115855,4.38491222258904,31.8291564867764,0.998335627262069,32.1297783661748,2417
comp68454_c1,1.12721002488294,1.59368544851795,-0.499610559991025,0.466475423635012,0.308232655349952,-0.683527638439009,910
comp68456_c2,1.70960187107245,1.35961289826687,0.330464438566663,0.349988972805579,0.261964112759341,0.481351250380306,1200
comp68456_c3,21.7157253184261,12.3026489006266,0.819771162780627,9.41307641779951,0.781852474894224,9.44870532965548,3728
comp68458_c0,1.18188212309409,2.19813782886703,-0.895195696603696,1.01625570577294,0.492254167303869,-1.35430830859662,1402
comp68460_c0,NA,NA,NA,NA,NA,0,438
comp68461_c1,20.5363413854999,18.4181781121934,0.157048823741005,2.11816327330649,0.401269307233522,2.12397739757816,4334
comp68464_c0,4.50884009953174,4.06445125672372,0.149695760895007,0.444388842808019,0.252339807309986,0.468924582893865,1680
comp68465_c0,4.83319398133566,5.65250060058192,-0.225912341444083,0.819306619246254,0.358077177957894,-0.849882181456627,2106
comp68467_c1,0.184356779770574,0.282370280013889,-0.615087777410961,0.0980135002433151,0.172893408778101,-0.622847991206765,428
comp68468_c0,0.524574194405355,1.64040706716102,-1.64483512080501,1.11583287275566,0.610414436458174,-1.98760297206353,1805
comp68470_c2,60.4892200302148,28.1053583161621,1.10583285017993,32.3838617140527,0.903476576438803,32.4027370110524,4199
comp68473_c0,0.444533530939749,0.0851087886239045,2.38491222258904,0.359424742315845,0.326250191160728,2.41184420202537,355
comp68475_c0,0.948753928759185,1.93754677107726,-1.0301252766898,0.98879284231808,0.532548299943926,-1.42788983142773,499
comp68476_c0,0.72294883794848,0.870025705697243,-0.267164473990654,0.147076867748764,0.192516694703573,-0.30497288599069,764
comp68476_c1,1.74761244167897,1.60603959928165,0.121877816755245,0.141572842397317,0.165453433246674,0.186807579935828,903
comp68477_c1,15.7063352558956,20.8991946984154,-0.412100755247106,5.19285944251976,0.645998368761788,-5.20918575424623,4019
comp68479_c0,22.6147982027662,16.3638335371484,0.466756356071875,6.25096466561776,0.67940051995718,6.26836667296476,3353
comp68480_c0,56.0294400336175,34.4930478953963,0.699879459419574,21.5363921382212,0.767530713156956,21.5477613126968,2111
comp68481_c0,17.1382558492,1.80919880008899,3.24379744528673,15.329057049111,0.992159861344752,15.6685101997908,3674
comp68483_c0,13.6108230990087,9.22080319693122,0.561789984673118,4.39001990207745,0.689473415914768,4.42582000622654,1658
comp68488_c0,9.96817388823418,27.5555572007952,-1.46694215963543,17.5873833125611,0.924840699393383,-17.6484552038604,3285
comp68489_c1,0.250491116640652,0.671413776921913,-1.42244269946857,0.420922660281261,0.356818065963195,-1.48341468214713,630
comp68490_c0,NA,NA,NA,NA,NA,0,857
comp68490_c1,NA,NA,NA,NA,NA,0,515
comp68490_c2,NA,NA,NA,NA,NA,0,1719
comp68492_c0,1.91233734463807,0.191023940747014,3.3235116779249,1.72131340389105,0.761515522251109,3.74281307410859,949
comp68497_c0,182.644191197609,1.01558386425163,7.49058268231205,181.628607333358,1,181.783002040278,1309
comp68498_c0,2.67473565226459,34.5664296169544,-3.69190337446179,31.8916939646898,0.997912524850895,-32.1046771431173,472
comp68500_c0,27.4071641005829,19.7056972669162,0.475940257272958,7.70146683366673,0.690875261252995,7.71615905218145,2260
comp68502_c1,0.755068916189526,1.01193942454738,-0.422442699468565,0.256870508357855,0.234977315593618,-0.494409033491816,418
comp68502_c3,1.24150754488855,0.52821013918682,1.23290912914399,0.713297405701728,0.485142988224499,1.42437990357468,572
comp68506_c1,11.2156208435741,9.30630488265184,0.269229126461527,1.90931596092231,0.486509150226844,1.92820428408608,3792
comp68509_c1,28.6951788275874,15.3116846343006,0.906175344362808,13.3834941932868,0.806660039761431,13.4141369672623,2802
comp68510_c1,1.23062378863366,1.16419453062607,0.0800576410606182,0.0664292580075942,0.119623285925473,0.104029189228939,1090
comp68510_c3,2.20404194809513,2.27100850904009,-0.0431814295152511,0.0669665609449663,0.0636361319263904,-0.0796815922266648,1969
comp68513_c0,NA,NA,NA,NA,NA,0,345
comp68514_c0,2.62678904646216,3.63646642302137,-0.469236910947506,1.00967737655922,0.439679869500943,-1.11338748121715,781
comp68515_c0,0.181849969444124,3.17525021950626,-4.12604969668834,2.99340025006213,0.8909211398277,-5.09752206043427,4339
comp68517_c0,24.6401465756723,13.1738038445612,0.903338864208683,11.4663427311112,0.804019472906153,11.5018710100095,3087
comp68518_c0,1.04336795691644,0.998797354098714,0.0629841277016766,0.0445706028177226,0.0938089412244482,0.0771591794790243,605
comp68518_c1,0.619346167518097,1.32807120709829,-1.1005146045812,0.708725039580193,0.476770148340725,-1.30897806575377,637
comp68518_c2,0.739154114677335,1.27364205926639,-0.785012778853274,0.534487944589058,0.338114900341541,-0.94969596496667,427
comp68518_c3,0.221642420623049,1.01843662791526,-2.20005027813212,0.796794207292212,0.53139878676658,-2.33989363755783,356
comp68518_c4,0.773575507272603,1.48105980203363,-0.937015872298324,0.707484294761029,0.419269001376357,-1.17410935277448,408
comp68519_c0,1.77774891272699,1.7803519561361,-0.0021109005202081,0.00260304340910822,0.00128460009175715,-0.00335137822334582,577
comp68522_c0,9.92559144217262,9.63083069748258,0.0434928299264695,0.294760744690043,0.101205586990875,0.297952215741453,3156
comp68523_c0,4.01130361725686,28.7679922121327,-2.84232146181691,24.7566885948758,0.991127593413876,-24.9193182385867,1672
comp68524_c2,8.75199464727132,7.17377111737191,0.286880139628512,1.57822352989941,0.470558699087526,1.60408532342934,2308
comp68526_c0,0.564950131802903,0.288435512758817,0.969874723310195,0.276514619044086,0.259685476882296,1.00852234157758,419
comp68528_c0,0.213833880059094,0.0272932429643054,2.96987472331019,0.186540637094788,0.22904878421777,2.97572735334481,1107
comp68529_c0,0.401550644996466,0.153758880211125,1.38491222258904,0.24779176478534,0.260827343630525,1.40690533546929,393
comp68529_c1,0.401210347839689,0.102419050716902,1.96987472331019,0.298791297122787,0.290049446908294,1.99240624993316,590
comp68531_c0,8.68784800475385,7.97493739556571,0.123525669636727,0.712910609188136,0.277279910281898,0.723533086839988,1326
comp68532_c0,10.7736876095992,11.7135222772511,-0.120662823103407,0.939834667651867,0.299579446398532,-0.947548795260476,2827
comp68537_c0,11.2054014307889,0.715115265360618,3.9698747233102,10.4902861654283,0.988823469439772,11.2163277926135,507
comp68537_c1,7.06107416155362,0.257502442853575,4.7772296453678,6.80357171870004,0.975694550644849,8.31327319508243,704
comp68538_c0,129.427535052689,8.54746977577979,3.92050334958665,120.880065276909,0.999790997604119,120.943625412272,3047
comp68539_c0,20.7128291910546,17.3736240701935,0.253625900528044,3.3392051208611,0.525409083957792,3.34882321668428,5718
comp68540_c0,12.0787088717075,13.5195002363896,-0.162575572713454,1.44079136468206,0.37217209563134,-1.44993467900644,1104
comp68541_c0,12.7128665100319,12.8659410935894,-0.0172676211031224,0.153074583557538,0.0683335882143039,-0.154045444171111,2973
comp68543_c0,6.45790642497774,6.39100779588784,0.0150230892505086,0.0668986290899065,0.0555742468267319,0.0685647123871867,3470
comp68543_c1,6.22716233891715,7.34162728036111,-0.23752498355078,1.11446494144395,0.402044145384106,-1.13949560048228,1926
comp68544_c0,14.0862808020842,24.4488306529118,-0.795474717671898,10.3625498508276,0.775567110159555,-10.3930370651385,5131
comp68546_c0,16.0707405884813,12.95301770636,0.311148167916984,3.11772288212127,0.55956568282612,3.13321067789906,2995
comp68547_c2,26.4066684150898,32.2359102086585,-0.28776642375338,5.82924179356874,0.58225008920834,-5.83634041181015,2002
comp68547_c4,0.119191392359223,0.912798186147616,-2.93701587229832,0.793606793788393,0.530081052148647,-3.04234678780697,331
comp68548_c0,12.5809923054525,7.9592205097849,0.660546665202466,4.62177179566763,0.718517102513126,4.66873606323369,2308
comp68549_c0,15.9530479192744,7.40132301069962,1.10797699993898,8.55172490857482,0.889521843299179,8.623201954282,1192
comp68550_c2,21.8370367734915,9.51336137758923,1.19875001275348,12.3236753959023,0.908594586328185,12.3818406085947,5037
comp68553_c0,9.89895349124469,4.66937763041149,1.08404574322951,5.2295758608332,0.857756027934954,5.34075077658781,1100
comp68554_c0,18.7318478931766,10.4151015151789,0.846816326905857,8.31674637799765,0.78162053321099,8.35974689852817,615
comp68557_c0,1.78315710150973,4.77955570012209,-1.42244269946857,2.99639859861237,0.826081969720141,-3.31688826990563,531
comp68558_c0,0.427667760118187,0.491278373357497,-0.200050278132117,0.0636106132393104,0.149663557118826,-0.209920041676393,369
comp68560_c0,NA,NA,NA,NA,NA,0,572
comp68561_c0,0.680865115701102,1.73807976767897,-1.35205337157717,1.05721465197787,0.588099607483305,-1.71631906705888,1043
comp68561_c2,0.853536437110877,1.81572235345469,-1.08901896574337,0.962185916343816,0.54650303308355,-1.45319098722747,832
comp68562_c1,8.54558018086441,11.0796980842626,-0.374668220746026,2.53411790339823,0.567563847683132,-2.56166543950619,5143
comp68563_c0,18.208777325032,11.0070541644306,0.726205642343332,7.20172316060141,0.755472294438497,7.23824503017921,1625
comp68565_c1,19.3481397482793,21.5422901041489,-0.154976763874888,2.19415035586968,0.39277157567416,-2.19961668967668,4331
comp68566_c0,0.943084084563412,0.662051433419018,0.510443104672898,0.281032651144394,0.243365448335627,0.582693327675334,1004
comp68569_c0,5.37375948298335,3.18940596642248,0.752644007089526,2.18435351656087,0.633611153591273,2.31038379641124,1762
comp68570_c0,10.8534665394506,3.98969397015497,1.44380591164261,6.86377256929558,0.904784115817913,7.01398242038776,2908
comp68572_c0,11.3361793716909,17.8627293208993,-0.656018041465843,6.52654994920835,0.738698577764184,-6.55943701168326,1935
comp68574_c5,12.6591655442461,6.30626958697685,1.00532355931449,6.35289595726921,0.837610236019779,6.43194857743749,1926
comp68576_c0,0.316040193892412,1.29083556577778,-2.0301252766898,0.974795371885365,0.582053830860988,-2.25202900871725,749
comp68577_c3,13.9495297005578,12.7473949729047,0.130014031833925,1.20213472765315,0.333962889330683,1.20914496728202,3688
comp68579_c2,11.9954269792004,6.78995149781676,0.821011337395712,5.20547548138364,0.757414487434368,5.26982301443023,3631
comp68582_c0,0.164043038964253,16.0804297508117,-6.61508777741096,15.9163867118475,0.994639853188561,-17.2363207287381,481
comp68582_c1,0.0859528341414003,21.5905606696458,-7.97263978202905,21.5046078355044,0.99669419381149,-22.934932815529,918
comp68586_c1,1.70186611599973,0.355454352488072,2.25938134050518,1.34641176351166,0.683899169088036,2.63013852843259,510
comp68588_c0,0.361948173127548,2.40230617430776,-2.7305649948309,2.04035800118021,0.804437477697915,-3.40867217021173,654
comp68588_c1,0.785121410366224,4.81012855108236,-2.61508777741096,4.02500714071614,0.926115104246317,-4.79993401687774,804
comp68589_c0,2.79217162126966,3.82785049752336,-0.455146864541271,1.0356788762537,0.443533669776215,-1.13127777447446,4578
comp68590_c0,7.0638494892664,6.38802250614277,0.14508520791657,0.675826983123624,0.294435948412092,0.691224875618763,1050
comp68591_c0,11.6079295274092,3.28530525081973,1.82101133739571,8.32262427658946,0.933287454758628,8.51951625036304,5941
comp68594_c0,5.22963293622783,6.66429793424084,-0.349743210889966,1.43466499801301,0.475704745883672,-1.47668005000653,1886
comp68595_c0,5.90119602894082,8.30965663596964,-0.493781481188827,2.40846060702882,0.601608298924402,-2.45855702532495,829
comp68598_c0,13.2827163279013,12.6998926279193,0.0647339096516364,0.582823699981947,0.187709639598308,0.586407660522467,5881
comp68600_c0,7.39974991655629,4.08614603625232,0.85673574795946,3.31360388030398,0.716980170260488,3.4225672845683,2026
comp68601_c0,4.54977732248066,4.69711581433744,-0.0459792278906421,0.147338491856775,0.113264005709334,-0.154346106462225,3139
comp68603_c1,0.0947235315027677,0.29016681835761,-1.61508777741096,0.195443286854842,0.233746240505684,-1.62687018754383,833
comp68605_c0,1.726040350602,0.188835124759288,3.19226714464664,1.53720522584271,0.729214456848652,3.54310166791027,320
comp68606_c2,8.57849130415877,7.47003407436301,0.199609119987811,1.10845722979576,0.385288270377734,1.12628647824113,1812
comp68607_c0,13.9077555590434,9.86486973701855,0.495517709992138,4.04288582202489,0.663029515216394,4.07313927712345,3075
comp68608_c2,2.35721593253821,34.6791549872403,-3.87891291773476,32.3219390547021,0.998195442728246,-32.5538585989318,636
comp68609_c0,3.3171514860442,2.37377854969636,0.482759545987183,0.943372936347843,0.427420094815721,1.05972132010039,1451
comp68610_c0,10.4856746500738,24.1909714641799,-1.20604901875356,13.7052968141061,0.910261507875822,-13.7582598826444,1806
comp68613_c1,NA,NA,NA,NA,NA,0,650
comp68617_c0,0.036479288831163,5.75497523075926,-7.30158830459418,5.71849594192809,0.96632512616608,-9.27439419086953,6489
comp68620_c0,0.124849211616781,0.191225442794216,-0.615087777410961,0.0663762311774349,0.156996482642606,-0.618658854285362,316
comp68620_c1,0.855799368132381,0.786471669279464,0.121877816755245,0.0693276988529162,0.13923127899271,0.140216019217726,461
comp68622_c2,1.70604760522823,1.95980237588018,-0.200050278132118,0.253754770651952,0.224950298210736,-0.32312783447014,740
comp68624_c3,30.115520845517,23.0567362313664,0.385318901954914,7.05878461415056,0.649056940408829,7.06929352093775,9296
comp68626_c0,3.23661299873161,4.24380243088618,-0.390872620467695,1.00718943215456,0.426548401896314,-1.08037584093459,1609
comp68627_c0,0.0628973310018378,2.69742960198202,-5.42244269946857,2.63453227098018,0.866475505938727,-6.02856907697473,2509
comp68630_c0,3.34972790413325,1.71020490348035,0.969874723310195,1.63952300065291,0.627058163837488,1.90491276666044,1272
comp68631_c0,19.7458426093651,18.314936128199,0.108528263096225,1.43090648116614,0.318848447774889,1.43501628622603,3009
comp68633_c0,0.128092048282152,0.196192337412247,-0.615087777410961,0.0681002891300956,0.156996482642606,-0.618846203268598,308
comp68636_c1,0.403604612490054,3.43090722836313,-3.0875755488737,3.02730261587307,0.891257582708875,-4.32408185607936,1955
comp68637_c0,0.992511971595038,0.475056917633429,1.06298412770168,0.517455053961609,0.397739205790896,1.18224151027449,636
comp68639_c0,12.5331478756113,4.7193833818469,1.40907853371979,7.81376449376442,0.909068664933476,7.93979961196776,1895
comp68640_c0,4.82782113907797,3.46618967053378,0.47802162698052,1.36163146854419,0.498526787990009,1.44310253689435,1046
comp68644_c0,0.233445863141436,0.357557632680309,-0.615087777410961,0.124111769538872,0.181809145129225,-0.627484426307479,338
comp68645_c0,1.29351970068534,0.330203496846843,1.9698747233102,0.963316203838494,0.575493194678085,2.19280289449696,366
comp68646_c0,16.4211177172697,9.70375024207115,0.758938005169413,6.71736747519851,0.757044910027017,6.76010448828606,4166
comp68647_c0,1.34984715265919,1.2780878117456,0.0788090948633588,0.0717593409135906,0.119623285925473,0.106584597581146,3215
comp68649_c0,0.563605012441468,0.517947770768333,0.121877816755245,0.0456572416731349,0.129120150889535,0.130149091177096,700
comp68649_c2,0.214999187307372,0.49395563969732,-1.20005027813212,0.278956452389948,0.2770632614569,-1.23204601065665,367
comp68650_c0,6.32726381891837,7.46271230609605,-0.238118318965637,1.13544848717768,0.405785798032319,-1.16014809436602,2332
comp68651_c0,0.947235315027677,0.362708522947012,1.38491222258904,0.584526792080665,0.436560126420961,1.50321436759254,833
comp68653_c3,0.944338185739694,2.81243802832982,-1.57444579291362,1.86809984259013,0.739837895702707,-2.44308750901572,752
comp68654_c0,6.7729357718288,4.0054298279891,0.757824246195206,2.7675059438397,0.675750624458378,2.86938786804946,2097
comp68656_c0,2.43855590372026,1.6007215873635,0.607304643925487,0.837834316356757,0.420469490747821,1.03478754930587,453
comp68657_c0,11.4297520005612,9.37698761375459,0.285597668670849,2.05276438680665,0.504541978895856,2.07253652708267,3003
comp68660_c0,42.776907020241,11.3861092223756,1.90955732825839,31.3907977978654,0.952074731100576,31.4488250269605,2765
comp68661_c0,0.624104985528405,1.02419050716902,-0.714623450961876,0.400085521640615,0.291334047000051,-0.8189963988267,885
comp68663_c0,NA,NA,NA,NA,NA,0,423
comp68664_c1,0.0485268768399788,0.0185815620919349,1.38491222258904,0.0299453147480439,0.118991181118418,1.38523593158417,1626
comp68666_c0,NA,NA,NA,NA,NA,0,568
comp68668_c0,1.52516194384388,4.43155994887062,-1.53885219158388,2.90639800502673,0.827883978182189,-3.28864948438806,1759
comp68669_c0,0.495217793358612,0.821709329496484,-0.730564994830897,0.326491536137872,0.265445786817556,-0.800201183979339,956
comp68670_c0,NA,NA,NA,NA,NA,0,408
comp68672_c0,NA,NA,NA,NA,NA,0,876
comp68672_c1,NA,NA,NA,NA,NA,0,1465
comp68672_c2,0.209852930164376,0.0803553722379949,1.38491222258904,0.129497557926381,0.195113931793852,1.39095344342843,376
comp68672_c3,0.467198891892269,0.0397547631072185,3.55483722403135,0.427444128785051,0.368575725136361,3.58044357204408,1520
comp68672_c4,0.171905668282801,0.0658248800903836,1.38491222258904,0.106080788192417,0.184222867920681,1.38896904137567,459
comp68672_c5,0.235068624851456,0.0600071895958016,1.96987472331019,0.175061435255655,0.223229851659275,1.97763822061827,1007
comp68672_c7,0.558024764793533,0.042734964584846,3.7068403174764,0.515289800208687,0.419014120405771,3.74248429755793,707
comp68672_c8,0.313113895800816,0.0399651057691615,2.9698747233102,0.273148790031654,0.273956262425447,2.98240945103998,756
comp68672_c9,0.398508594655583,0.0190742550261907,4.38491222258904,0.379434339629393,0.338838762298007,4.40129817416416,1584
comp68672_c10,NA,NA,NA,NA,NA,0,427
comp68676_c1,10.4141428209832,9.29649844968803,0.163784768489169,1.11764437129521,0.348942243972065,1.12958151147977,2470
comp68677_c0,10.2655077708739,5.48915651340317,0.903148609509382,4.77635125747068,0.769156853749299,4.86098845355556,1299
comp68678_c0,13.8378628345862,7.82236150749956,0.822945029240062,6.01550132708663,0.766070245195494,6.07153149850447,3005
comp68679_c0,4.48572861719491,3.29449537324685,0.44528484056852,1.19123324394805,0.466921547637253,1.27173709182643,2146
comp68680_c0,2.64555412971461,4.9203659969211,-0.895195696603696,2.27481186720649,0.670015802620176,-2.44461538210027,1879
comp68681_c0,8.21643360575305,1.18626367209659,2.79208760409491,7.03016993365646,0.97071672528929,7.56432696841086,5858
comp68682_c1,2.55781449654183,0.89038172774517,1.52241574633897,1.66743276879666,0.708061885099659,2.25789320897994,1018
comp68686_c0,0.423081510679922,0.162003324190274,1.38491222258904,0.261078186489648,0.266223173777846,1.40930610008516,373
comp68687_c0,0.0243533030067301,0.559511480768261,-4.52197837301948,0.535158177761531,0.428699597288066,-4.55353518502723,1620
comp68687_c1,0.0316759139870757,0.679230316275882,-4.42244269946857,0.647554402288806,0.477070907886017,-4.46960022082584,2491
comp68687_c4,0.252737673740569,0.890343701619706,-1.81672163858061,0.637606027879137,0.464186674822858,-1.92536203319657,1561
comp68688_c1,NA,NA,NA,NA,NA,0,419
comp68689_c0,5.17318610453521,0.312770392976047,4.04787723531147,4.86041571155917,0.953909874088801,6.32526291954129,2898
comp68693_c0,11.6399543362037,13.8441362194488,-0.250189643558041,2.2041818832451,0.49066880766682,-2.21833555445735,3003
comp68693_c1,15.1785882552551,17.0365239427161,-0.166593391025714,1.85793568746094,0.400940510781465,-1.86538960452619,4611
comp68694_c1,0.774726318797852,2.66088411443019,-1.78014702368146,1.88615779563234,0.749755314268237,-2.59355251651988,3361
comp68695_c0,1.67180299202041,5.7108542887894,-1.77230172710372,4.03905129676899,0.884931437018912,-4.41078097277864,3587
comp68697_c0,1.48876795739256,1.64686398112922,-0.145602494109741,0.158096023736664,0.180157516439823,-0.21492891618468,477
comp68698_c0,2.79911214232675,2.37537568249459,0.236813583599905,0.423736459832161,0.276112555436611,0.485420704923597,2086
comp68699_c2,4.79825888970439,3.14070893570542,0.611420752397719,1.65754995399897,0.561219860325228,1.76672215881972,1924
comp68700_c0,5.3553910440768,7.043529256975,-0.395306569531051,1.68813821289819,0.519246062089004,-1.73380446122436,2711
comp68701_c1,5.51873018010963,2.56601934727026,1.1048043033963,2.95271083283937,0.800558189325585,3.15263283798953,1201
comp68703_c0,1.10356226212315,0.563424148465941,0.969874723310195,0.540138113657213,0.373242595707804,1.11013790167762,429
comp68704_c0,6.04352404178467,3.30900776958294,0.868991366297534,2.73451627220173,0.692763929245043,2.86927259730331,2794
comp68705_c0,0.700337589424309,0.0893894081700772,2.9698747233102,0.610948181254232,0.45960901259112,3.0320642394802,338
comp68707_c0,6.92146506507066,14.0172349918785,-1.01805244438923,7.09576992680788,0.847920171280012,-7.16842950957307,1026
comp68711_c0,NA,NA,NA,NA,NA,0,369
comp68713_c0,0.916676606473165,0.540011080634247,0.763423845842769,0.376665525838919,0.284383442932151,0.851288956087692,1119
comp68718_c0,NA,NA,NA,NA,NA,0,852
comp68718_c1,NA,NA,NA,NA,NA,0,888
comp68719_c0,0.304064361240098,0.116430134726343,1.38491222258904,0.187634226513755,0.228103175816894,1.39756519248153,519
comp68724_c0,7.49961097050597,7.16521142120692,0.0658064860342614,0.334399549299054,0.172895957587806,0.340813075124162,3230
comp68726_c0,NA,NA,NA,NA,NA,0,2068
comp68729_c1,0.855335520236374,0.818797288929162,0.0629841277016766,0.0365382313072116,0.0938089412244482,0.0728151267897021,369
comp68732_c0,NA,NA,NA,NA,NA,0,1535
