,SA01,SA02,SA03,SA04,SA05,SA06
TRINITY_DN13327_c0_g1,1.24796537467435,2.98401729526882,2.99678159425401,1.30897005405395,0.255000546355721,0.225051211653622
TRINITY_DN13322_c0_g1,5.55263555017445,11.4236998477626,0.518534027369405,10.4833201679739,3.52982574470586,0.155762717399052
TRINITY_DN13320_c0_g4,24.1802738890078,1.7925730455564,1.86691646387676,16.3756490570664,0.907763790331152,0.160229727997778
TRINITY_DN13339_c0_g1,0,0,0.202552354441174,0,0,0.486758491872039
TRINITY_DN13398_c0_g1,106.471786674595,2.90433046977016,7.97246067080461,63.9191326908408,0,13.4345343756683
TRINITY_DN13314_c0_g1,6.95913207163541,3.90377312152066,0.565113041716988,0.423148839893266,2.01962453854125,0.254631919129891
TRINITY_DN13385_c0_g1,9.9846433258422,49.0052220857974,30.7066979334537,21.9691013844585,81.8224540711408,45.9936519517556
TRINITY_DN13385_c0_g2,4.88206078876145,26.1563307845237,14.0288890460046,2.96714158140695,5.30792272716103,16.5110031864484
TRINITY_DN13385_c3_g1,0.370624945703391,6.78499533289753,7.26828642732601,0.777484640289325,1.59034928121608,1.24761399858464
TRINITY_DN13303_c0_g1,3.40729908760705,3.56440557653611,8.30832930216888,3.04439853362878,4.09138893136361,4.99148708028782
TRINITY_DN13342_c0_g1,6.55224688226504,5.51500483778798,2.82204631726475,10.743284676866,3.73439024532383,6.3697540351906
TRINITY_DN13342_c1_g1,4.93226365795363,5.37172626709702,2.7446740276135,13.7484053825321,6.89370282331659,6.31149152469833
TRINITY_DN13367_c0_g1,10.7300930226344,9.06622079076902,0,5.19443792106814,0,0
TRINITY_DN13338_c0_g1,1.33945155815612,9.24799965374183,0.18762744411393,1.12394270806738,0,0.225446038340734
TRINITY_DN13395_c0_g1,16.3989487309593,22.8536594936392,17.1291096973129,26.1282222073299,17.2064248257819,19.5788699963692
TRINITY_DN13395_c2_g2,0.481695513027752,1.17578047409202,0.899664716256066,1.68414128180443,2.14350616989236,1.35125385756276
TRINITY_DN13377_c0_g1,0.301178456863505,6.30130871153289,0.843768387731281,0.315901057001185,1.72313978661677,0
TRINITY_DN13364_c0_g1,10.9321519781148,6.08702055731275,11.4851395063273,8.96980258791068,3.27864155126764,9.27426687746956
TRINITY_DN13329_c0_g1,2.90852338342471,7.09947448166039,13.2411367703259,1.52535081809144,4.16015177054619,10.1987493535094
TRINITY_DN13333_c0_g2,0.155338227497251,58.9335826758381,4.60574794147418,5.05088190527735,92.5771312112899,6.36202757230107
TRINITY_DN13333_c1_g1,22.4664786988896,9.06938360981342,0.326458007157936,100.321149959091,11.2893007448583,0.706067262935265
TRINITY_DN13344_c1_g1,76.7105811789503,101.066570968187,111.002530088824,38.7121025160173,63.1416400245222,64.2521209271091
TRINITY_DN13381_c0_g1,41.562060389672,20.1864173290861,25.5212155639069,27.7232152450862,9.63396701959349,18.0123537500268
TRINITY_DN13396_c0_g1,1.23808765645782,1.72689919824172,0.86714305252654,0.216434913377839,0,0
TRINITY_DN13347_c0_g1,7.14555846487352,2.27500962535404,5.4398597733947,14.8267823671045,2.36997455900902,0.392179781854176
TRINITY_DN13343_c0_g1,99.3124310503275,56.7734812574752,84.0376789702743,92.9372355316834,30.9094448522448,54.7447954901191
TRINITY_DN13397_c0_g1,2.93648995441918,4.66471881006532,0.685561815031666,15.8564780555873,3.73346953766966,2.19665370690971
TRINITY_DN13309_c0_g1,341.090469510716,222.033100811409,110.479494810951,260.953848398942,130.855682964453,92.9808057943323
TRINITY_DN13349_c0_g1,56.0820089890337,44.8141862689781,57.6796277635631,49.8818639195738,31.5955346899277,33.2992031209316
TRINITY_DN13362_c0_g1,0.576216896716216,1.20557113839516,1.41251604153694,0,0,0
TRINITY_DN13359_c0_g1,7.7573584892143,12.3861152387257,8.86464421789609,15.4166473058439,3.89319015960205,9.62063842758853
TRINITY_DN13359_c0_g2,9.0074354781622,2.24351370558088,4.80663564696359,10.7974271392989,5.3170479089846,5.77547154400981
TRINITY_DN13387_c0_g1,24.7278282721497,49.5693887205943,6.63752326957909,95.3861488773209,61.6413774468517,13.996557374175
TRINITY_DN13375_c0_g1,17.5586421915167,17.2202345615223,3.29407525087084,66.9259416952131,13.2300514468859,1.31934539891394
TRINITY_DN13332_c0_g1,26.6629651341194,32.1454533418834,38.6071058535603,57.8169351885247,68.2496725452764,88.5605084729071
TRINITY_DN13393_c0_g1,22.9649008335975,18.5484536934195,7.22869685035122,16.6546103188493,7.43027299669092,7.37420837137629
TRINITY_DN13393_c0_g2,1.76274144449982,1.84401934588582,1.08027922368626,1.84891008253508,0.210108675280111,0.741727225709774
TRINITY_DN13357_c0_g1,4.30133739802246,11.6241395562397,10.0420322201821,6.39143476594652,4.10155808363709,5.42975669806556
TRINITY_DN13317_c0_g1,0,4.91502079499566,0.411337089019,0,0,0.247123542027343
TRINITY_DN13317_c0_g2,0.89036430104838,0.931417934911714,0.311800708877376,0,0,0.374647935435039
TRINITY_DN13317_c0_g3,0,5.93024823408836,0.140794685551527,0,0.0383373649207785,0.0338347134950548
TRINITY_DN13317_c1_g1,0.501469548866329,1.57377513140255,0,1.05196608144237,0,0
TRINITY_DN13376_c0_g1,0,0,0,0,0,0
TRINITY_DN13312_c0_g1,7.63487388148986,7.63965188787369,4.64989752804086,6.61538017846178,1.8991997213363,5.86649799769257
TRINITY_DN13394_c0_g1,1.38265967293535,0.904007786289524,2.84467415269506,2.53793514724891,0.0824025534629976,1.38176604144321
TRINITY_DN13390_c0_g1,0.321468373957468,72.1157144716029,11.7329695052577,0.0749295138711584,27.8267929540979,1.77350883494711
TRINITY_DN13323_c0_g1,0,0,0,0,0.893284122509918,0
TRINITY_DN13302_c0_g1,79.497140415513,58.1864145661857,62.0492339666805,50.5436263348684,31.856374096336,41.6571597305198
TRINITY_DN13378_c0_g1,20.4163758390815,18.2430785775257,3.27694728299259,23.1989288768224,5.27261575375632,6.80106015384442
TRINITY_DN13389_c0_g1,0,0.430561120855415,1.35898044812592,0.370031195763422,0.33640041271263,1.4349722810059
TRINITY_DN13324_c0_g1,104.19803064068,29.3315757120709,15.6573472594329,176.058792316435,14.8134436494635,26.1472650919253
TRINITY_DN13306_c0_g1,0.728866241669677,41.6501090936312,7.08304796484984,1.24230540972244,0.781890100072822,0.0766731753306792
TRINITY_DN13352_c0_g1,0.69198252702325,0.844537183430145,2.74638962758909,0,0.989764205228135,5.24110956203005
TRINITY_DN13352_c0_g2,0.624785096684931,0,3.06314853524787,0.131065332160066,0,7.46628573784738
TRINITY_DN13308_c0_g1,5.61137724029322,4.09128958158046,2.50100279069459,3.03201693796572,0.486431999896827,2.43270836472351
TRINITY_DN13466_c0_g1,17.3362724057308,13.1931999999831,9.92713742759085,8.70240396301706,4.59060852761931,10.1178503354948
TRINITY_DN13481_c0_g1,4.40050367809214,3.22238395060954,1.5410323219732,5.07717635416603,6.29417775082637,4.81427995419261
TRINITY_DN13481_c1_g1,130.388156522643,125.638126188506,66.8726368188647,175.074709340669,104.051032928725,60.7014738206148
TRINITY_DN13475_c0_g1,6.55650186433028,4.47627882572486,3.40782320529639,3.54708698715501,2.04011962533,1.68434938475586
TRINITY_DN13475_c3_g1,0.271221097033388,0.851180333058751,0.569880869333605,0.284479282237302,0,0
TRINITY_DN13449_c0_g1,10.7731349248016,22.0497481984084,20.6677960678872,23.5821108073032,41.0910696354562,25.227826621687
TRINITY_DN13490_c0_g1,38.5529100651891,26.196573459216,72.8483946059736,56.6858061460068,46.6470106994882,91.1586155029924
TRINITY_DN13473_c0_g1,19.3500935839412,18.3720904716522,36.2384575945664,23.9360319491828,22.5628066067846,29.3825126002758
TRINITY_DN13404_c0_g1,48.5346505913781,103.693119033787,191.015289284544,109.058854029435,146.317318384614,223.704205868468
TRINITY_DN13427_c0_g1,4.79825715287718,3.83844045450215,2.76759150467497,1.18419102328725,0,0.71259283837829
TRINITY_DN13407_c0_g1,19.3153183854425,2.06832299391003,0.958694012255437,29.0333208503261,0.580100844498473,0.255984545526331
TRINITY_DN13477_c0_g1,8.01781426426051,6.38451956716716,4.69362697187824,5.64834060774455,6.50431252526618,4.73330671406603
TRINITY_DN13432_c0_g1,21.4194408991944,1.09302759615006,0.0522715753396578,4.14886476181762,0.142331683254269,0.125615094676655
TRINITY_DN13478_c0_g1,2.64963489460445,2.05318992078867,1.58084562489307,8.74920054721471,4.95956396809973,3.30345094740921
TRINITY_DN13462_c1_g1,7048.85835764734,9589.50649067704,8381.96696636061,11125.3640990096,15061.9780621114,11610.2271247512
TRINITY_DN13433_c0_g1,0,4.0045782243349,13.4056934304242,0,0.811171654424049,6.44310961943156
TRINITY_DN13487_c0_g1,4.77179617593116,9.07603271803175,8.50719888652931,6.37007301873413,2.48190872674631,9.12672172260073
TRINITY_DN13445_c0_g1,0,1.06373923976044,0,0,0.161604119832538,0
TRINITY_DN13445_c0_g2,0.386575892733664,0.606600667736806,0.676883817373037,2.02736501138735,0.184310521479895,0.162663597283821
TRINITY_DN13456_c1_g1,1.93924360113101,1.9535242576535,2.56553612436121,6.17745557091594,5.34205754167032,8.88528859481189
TRINITY_DN13465_c0_g1,9.27446718792695,6.5835690692187,2.55189604033479,11.11752440084,7.26447326527047,5.85377240550669
TRINITY_DN13499_c0_g1,65.1170504428295,70.4274706953679,89.0137782918261,60.7268607220028,67.0013935549657,118.264411723978
TRINITY_DN13447_c0_g1,335.274022211222,56.9418959559752,17.1220677375401,532.885857218798,78.3130069955975,19.7216136783593
TRINITY_DN13405_c0_g1,0.0784270557934244,0,100.520897254874,0,0,44.0227680106644
TRINITY_DN13409_c0_g1,5.70831692074008,8.9572808880762,9.66193660810984,9.47998405636268,19.0511623137162,28.4230566095
TRINITY_DN13461_c0_g4,22.8950421289345,0.400848621925618,0.134187758023764,10.8516174888061,0.18269173396376,0.403087333294286
TRINITY_DN13484_c0_g1,0,0,11.8692619643716,0,0,5.67479510803056
TRINITY_DN13479_c0_g1,3.28025720568544,7.27227406748717,1.55974095244887,4.51382391281887,11.650720666035,2.22869004398329
TRINITY_DN13442_c0_g1,13.7085017323509,5.17854435382959,2.93372587180633,8.38752756581452,1.08931654839738,0
TRINITY_DN13489_c0_g1,8.02559356837109,10.4577321202881,12.9185258201818,6.71956065784402,4.90050150933403,18.543950069327
TRINITY_DN13476_c0_g1,0.317458373450722,0.664191999323738,1.77875497954162,0.66595357962412,0.30271374629754,0
TRINITY_DN13500_c0_g1,1.28749981138109,1.07749191121321,6.01167190246992,3.96128205710087,3.11017529782262,11.5574360296093
TRINITY_DN13459_c0_g1,8.17016024218472,26.966869168115,7.20219368042492,3.54601850700224,5.50721198407176,2.25238062290604
TRINITY_DN13417_c0_g1,6.50731352132861,1.40841889055717,0.314320773387039,22.829828188481,1.81872909880601,0.472094937010354
TRINITY_DN13417_c0_g2,4.17586538641196,0.291227303258631,0.682437103021494,25.1119742704935,2.78733960925383,1.52283969380569
TRINITY_DN13402_c0_g1,0.0823610990451981,0,1.67285957454329,0.259161546763108,0,0
TRINITY_DN13494_c0_g1,37.0643687799255,37.6121810995045,22.3427282297109,19.7924392657219,11.5508638761847,13.2403232757507
TRINITY_DN13457_c3_g1,0.666801212357193,1.22070658390995,6.42152879145381,0.699396663317035,0.635831056633698,0.841730841839858
TRINITY_DN13457_c4_g1,1.80778387091315,3.08885975376108,3.54522573961127,2.08576976506978,1.72381979442522,1.26780033399979
TRINITY_DN13483_c0_g1,0.0352243316331712,7.22230275988981,1.15952462002588,1.29311747554464,19.3804532886229,3.55721084717559
TRINITY_DN13431_c0_g1,5.04565578254982,5.00049941751732,2.04595491233798,18.3837933380412,7.0903456263222,2.23485638007336
TRINITY_DN13485_c0_g1,0.361842364051652,1.51410593210767,22.6397854366855,0.253020277882466,0.230024189524671,12.9925299821011
TRINITY_DN13485_c0_g2,0.237970095007476,0.331923482259447,205.117245969412,0,0,86.2480418055325
TRINITY_DN13460_c0_g1,86.3322031256211,76.2969300090355,46.2624321832157,101.324643879126,58.8585487782295,41.3723113924643
TRINITY_DN13460_c1_g1,4.05717935731345,3.08672803550452,2.84160404491386,1.16059301376522,0,0.620793438909267
TRINITY_DN13482_c0_g1,0.0794058646020787,1.41214196008066,5.28342490835636,0.416437430836196,0.605742327484625,3.27441905920785
TRINITY_DN13482_c0_g2,3.42027948713958,2.40101590560133,1.82816484008444,0.472036062185679,0.214567214808601,0.340860057968749
TRINITY_DN13482_c1_g1,0,0.461671028431673,0.927291703568843,0.462895479478616,0.841649202133623,0.371399542931267
TRINITY_DN13498_c1_g1,1.65177559936079,4.22384599569939,3.34211384827937,0.192502206610097,0.700025538313061,1.23561771013671
TRINITY_DN13444_c0_g1,18.0963710021601,13.9242876097208,21.7875707876077,19.1378491476507,10.8383973649881,15.6067835356739
TRINITY_DN13444_c0_g2,15.75881441731,32.7272419229566,55.1865062491683,29.1499426802527,22.3552639627215,56.9678184529122
TRINITY_DN13440_c0_g1,0,0.725093853097408,0,0,0.198282313167204,0
TRINITY_DN13440_c0_g2,0.0703999435822025,0.589168006776796,0,0,0,0
TRINITY_DN13440_c1_g1,400.045949417282,16.1019926496034,2.84264046473511,726.511437167448,31.910492141677,9.92460042404695
TRINITY_DN13470_c0_g1,5.28975095715233,1.66009651563075,0.493984494895796,1.8494438325589,0.168135464167571,0.148388270039513
TRINITY_DN13496_c0_g1,5.07453853150384,96.8804797563438,7.59295955862866,26.1291212645875,105.024979554763,7.08520366718877
TRINITY_DN13496_c0_g2,0,6.05903425589982,0.368784976361862,0.828423289135867,0.251043641326063,0
TRINITY_DN13496_c2_g1,0.118004233098761,2.2220148107206,1.07443536389816,1.85659006065998,59.7499386828447,10.7252381145715
TRINITY_DN13496_c2_g2,0,1.3629537187488,1.64254059437621,0,4.72099134370856,0.657871545328762
TRINITY_DN13437_c0_g1,41.4881817591504,39.8757878868149,25.4911989055619,41.4739820279496,22.2085591085803,23.318572577764
TRINITY_DN13468_c0_g2,164.398433770012,334.654538497578,96.3348310474152,66.7034159474584,55.1180261400335,33.4307970187794
TRINITY_DN13453_c0_g1,97.6884484215473,96.735851826972,109.521693562248,146.110370482943,193.085305002524,141.973242359125
TRINITY_DN13495_c0_g1,35.6527929710631,54.2750494489363,64.1211514816407,46.4781377107665,18.7513256187061,40.9145455610611
TRINITY_DN13471_c0_g1,11.5546651394146,19.4794915519639,1.16824635014334,21.5669761151796,6.94047167280795,0.587010439453231
TRINITY_DN13497_c0_g1,0,0.478258011489098,24.5915538728485,0.0959052909578449,0.697510476498763,9.46468368147835
TRINITY_DN13448_c0_g1,23.7529409646351,4.7329829877736,6.07356985761387,7.11830381776004,0.719038577625268,0.951883272994209
TRINITY_DN13455_c0_g2,7.17114015168115,2.80066933215156,0.602710575018446,17.4503190022108,0.455871358701054,0.563262174689748
TRINITY_DN13464_c0_g2,10.4397781246072,1.57896055193435,4.44881052621043,33.4440077434505,2.75858498788277,1.37607507751634
TRINITY_DN13451_c0_g1,0.551254431876524,1.73001634480894,9.65231436326172,11.274930686073,3.67955662015818,0.695871345780965
TRINITY_DN13438_c0_g2,2.28882728781281,2.39436237871844,3.43514913741777,0.685917926764887,0.311788676593398,0.550339365542691
TRINITY_DN13422_c0_g1,29.2649202047223,8.68428303563895,2.40793705049013,19.4375429620054,2.39876955468067,2.4698783442601
TRINITY_DN13422_c1_g1,12.7036171073043,5.04995896989986,0.711797957703427,7.99476718300837,1.93817386980521,1.49672161893432
TRINITY_DN13452_c0_g1,1800.4655484296,572.780971088307,67.2943503363692,3848.429717561,34.9945133838819,2.32797539590975
TRINITY_DN13452_c1_g1,121.474040139771,67.4259972984373,39.8840772390574,121.953802992685,34.6645557706417,29.0291958229587
TRINITY_DN13467_c0_g1,0,0,0,1.35986464443057,5.90663057987926,5.09167750743129
TRINITY_DN13454_c0_g1,319.337876633744,470.980600922522,540.80225734632,380.472814883735,561.084386991449,610.537090164519
TRINITY_DN13446_c0_g1,7.95738928035264,1.70269670256956,1.51998229499322,12.5195592215243,0.862250169576293,1.01464067788566
TRINITY_DN13567_c0_g1,3.60418908646256,2.63926175655746,0.841444871321321,2.01619935042771,0.114559647497338,0.202209664601445
TRINITY_DN13509_c0_g1,69.1204558501745,32.6092725821827,110.111774598932,30.3265014721138,3.01549462657934,18.2491231035576
TRINITY_DN13539_c0_g1,26.2540767243213,11.3306955875382,8.0808550718613,2.05810634669238,1.94589468578619,4.85482486573377
TRINITY_DN13539_c0_g2,5.26543026309646,11.0164259198179,4.69362697187824,3.01244832413043,0,8.4595268932244
TRINITY_DN13530_c0_g1,2.08962589762013,3.56233134153259,5.69158769904647,3.40942580222161,1.62357671734443,1.23749650037007
TRINITY_DN13536_c0_g1,40.3941730339267,40.0326632319671,51.371656596648,37.8433166724283,27.7854526525833,31.2051660194723
TRINITY_DN13547_c0_g1,4.53965474034532,0.431724799560429,0.289047684175513,3.03008878728975,2.75469509130761,3.12577885591342
TRINITY_DN13564_c0_g1,12.2821884180489,20.5749715616598,23.7726011121089,19.2368292031586,22.9486632994804,31.6371856304135
TRINITY_DN13559_c0_g1,9.27782142560793,8.08800890315741,8.39335933542566,9.32587905238183,3.3175893866381,1.62663597283821
TRINITY_DN13559_c0_g2,36.4303626832511,38.9209768537727,24.7011053964201,45.5282376161302,19.2169447268885,17.2861035996791
TRINITY_DN13578_c1_g1,6.46601696803702,7.28447707401637,11.4960007289349,7.82549686805868,4.26855963427378,5.44154770066722
TRINITY_DN13578_c1_g2,3.42790255903626,8.47590320769659,16.5877977122764,8.8252440189576,7.72599614530007,11.8014099662037
TRINITY_DN13578_c2_g1,5.53487658786045,12.0910559535741,25.31170232215,8.5374112952879,11.4869862321052,21.919700103065
TRINITY_DN13578_c3_g1,3.22775155965425,3.63631619792362,2.26068188761662,19.5319312072684,10.8908038220803,19.6412987549537
TRINITY_DN13532_c0_g1,191.487994753998,439.756395656111,456.535097018014,184.214209852243,308.785440540822,338.800306418455
TRINITY_DN13600_c0_g1,12.5586698311713,629.36007138009,26.1784374538854,3.34541693785067,240.457858539077,5.03280320577878
TRINITY_DN13524_c0_g1,0.750356155428979,0.784954181018963,6.043724305488,5.11573431620347,1.07325782778219,1.89441142782631
TRINITY_DN13526_c0_g1,1.56041218015851,3.26472184193142,2.34191919295489,3.27338058772907,2.55074999069985,2.06357176700205
TRINITY_DN13568_c0_g1,7.86927790416718,11.3848480585837,9.7331736634101,7.37587402169215,5.74757810404408,6.90428492418497
TRINITY_DN13502_c0_g1,2.89960153255531,3.03329869396095,3.53055322096939,1.12295765749063,0.723134765841363,2.59035719776251
TRINITY_DN13522_c2_g1,79.5083541932628,73.6377818734636,44.1140888956061,75.6802704912294,30.5731642160391,43.1544095779091
TRINITY_DN13544_c0_g1,15.0333084054295,23.5527978239508,61.9391711858607,22.1346840462125,37.2173503669617,79.0863868864764
TRINITY_DN13544_c1_g1,0.88520276886839,13.4272669544447,5.3938811325274,3.06396555634019,2.61667517161891,3.12879893210271
TRINITY_DN13584_c0_g2,190.037019873267,15.4551184044098,0.85047827550648,126.516175210288,5.40351058334694,1.02190251971545
TRINITY_DN13584_c2_g1,5.97883225026552,0.0992779215894089,0.332341961295649,7.96329824236674,0.180988579203377,0.239597716322346
TRINITY_DN13520_c0_g1,5.79130762186336,1.61555677205926,0.811233702742907,11.3388910371399,0.552232535913211,0.324915908607379
TRINITY_DN13601_c0_g1,0.71353961509251,2.89245528677461,13.1810471399429,1.40328711360632,1.87109629866856,32.1635909080213
TRINITY_DN13601_c0_g2,0.225483575944769,16.0398640829008,4.95888363076065,0.567614303247257,19.2649674430491,45.1624476687891
TRINITY_DN13601_c1_g1,0.748517047204889,3.13212109485017,5.45223278778125,0.157021407744707,0.28550061170415,4.031505626799
TRINITY_DN13514_c0_g1,4.8780413957244,6.95858462021408,2.48474679136356,0.387613349224591,0.704769177004437,0.186598608694412
TRINITY_DN13514_c0_g2,0,1.98227312311097,0.442389423557145,0.165627544880663,0,0
TRINITY_DN13514_c0_g3,0.517618568236601,0,0,0.542921477625766,0,0
TRINITY_DN13529_c0_g1,31.870560094617,32.6536602540457,30.790942071809,76.393951193364,46.2111395261101,57.2707670878837
TRINITY_DN13529_c1_g1,2.9614056267597,1.16173218790806,0.648167534211757,4.07684673198984,0.352982574470586,1.09033902179337
TRINITY_DN13589_c0_g1,10.4275357565089,57.9270307981631,18.1324104547151,18.9830747416325,92.6319508249365,20.9802843843622
TRINITY_DN13570_c1_g3,5.39567058762534,3.38667510609241,1.32267403182788,3.39565729822476,0,0.681117889686669
TRINITY_DN13581_c0_g1,342.769641074164,110.131869853321,136.347436262329,161.751093367182,70.1003155749882,85.8111751007404
TRINITY_DN13581_c0_g2,98.010783073956,165.368633732409,236.513456250037,123.641034328064,139.205774758986,325.175007128929
TRINITY_DN13593_c0_g1,14.9751545585492,13.867944526073,13.9272654256272,6.1798779125248,1.40455284857669,3.51217381273587
TRINITY_DN13554_c0_g1,24.0269322978563,25.7962271538592,44.7829416688698,26.5278403146337,22.0065999456429,37.6466878309977
TRINITY_DN13554_c1_g2,884.991801282424,2059.34829219116,1050.12598239788,103.139236736903,809.327580341958,97.3782144012024
TRINITY_DN13562_c0_g1,3.95760201200338,2.41504801481968,2.77186116142393,8.30212540300307,0,1.66528175189052
TRINITY_DN13556_c0_g1,0.666801212357193,1.16257769896185,3.42481535544204,0.233132221105678,0,0.187051298186635
TRINITY_DN13533_c3_g1,0,0,0.361309605219392,0,0.327939891822335,0.144711984070066
TRINITY_DN13582_c0_g1,8.46360153144373,8.39271016235546,10.6206666402596,9.89452450419013,6.89355403087042,6.8258604218176
TRINITY_DN13582_c0_g2,3.28952175574963,3.55220404919769,14.492557618668,5.67634025773429,6.47584431273347,10.9840317915697
TRINITY_DN13582_c1_g1,4.29149773730803,3.96735338681022,4.68332816386338,1.57021407744707,3.0453398581776,2.09974251395781
TRINITY_DN13582_c1_g2,6.22435477517911,3.25567616762533,2.25004903395008,7.58162536802845,2.7761696562159,7.60380129314901
TRINITY_DN13579_c0_g1,20.0358519355201,16.1961172320185,8.93002189281804,16.5574860174538,5.78947562501458,8.43069578765249
TRINITY_DN13579_c1_g1,1.90475024070433,1.32838399864748,0.444688744885405,1.6648839490603,0,1.60296351585303
TRINITY_DN13587_c0_g1,6.13418848441079,9.39636328455052,8.28575714465818,9.65107189065028,8.56501835112451,6.4528672380167
TRINITY_DN13587_c2_g3,13.2830634851942,0.120830692766535,0,2.54417439780002,0,0
TRINITY_DN13538_c0_g2,79.4002713120513,92.7960594100684,47.5275833999871,63.6337488101304,50.3597319592434,31.1725762788428
TRINITY_DN13538_c1_g1,1.96606194373129,5.14178677588065,1.37700828083614,6.53020360964038,9.37373253020065,0.551520351305658
TRINITY_DN13538_c2_g1,6.06458067182173,2.03921075537054,4.55096353808255,1.36307945446469,1.23919414441801,2.00503072396653
TRINITY_DN13527_c0_g1,28.0613503042825,1.52494678603684,0,14.143169279917,2.78005368914781,0.306692701322717
TRINITY_DN13560_c0_g1,39.329373602089,7.55937061759417,8.7947635169617,13.0465421019846,1.24255890741682,3.78833296389472
TRINITY_DN13542_c0_g1,5.44537810269708,0.94940966322353,1.11238261814945,1.6658734788963,0.432705236163794,0
TRINITY_DN13576_c0_g1,9.23440469467456,23.1154595704169,21.0199471407981,3.45921891791795,5.66068167482527,9.71414355269469
TRINITY_DN13537_c1_g1,5.87297990883836,0.211854344611882,0,3.18624341975334,0,0
TRINITY_DN13585_c0_g1,31.573809991188,8.82688672185049,8.38805044274038,12.8472060882033,0.77863803192041,7.78813586995262
TRINITY_DN13580_c0_g2,1.42375270517293,1.11705018068083,0.24929520546606,2.98670090255666,1.69703160803166,1.19817474922348
TRINITY_DN13580_c1_g3,17.171861671171,12.2981813577205,6.66109888099972,5.54193203804848,1.88934228333629,2.44558245743322
TRINITY_DN13580_c1_g4,608.304498879233,450.533156163863,413.646937168933,566.920760948791,450.517351326621,392.310508448127
TRINITY_DN13515_c0_g1,4.28390679135965,3.53535239540289,19.9026630166861,5.24220472863407,0.635434653231806,17.5451552157567
TRINITY_DN13515_c0_g2,11.8900820240286,12.739854514636,9.21092254551748,7.36940962728225,9.72305410270411,8.58109968021325
TRINITY_DN13506_c0_g1,4.34897879325372,5.05500556447338,2.03065145211911,2.02736501138735,1.38232891109921,2.43995395925731
TRINITY_DN13506_c1_g2,5.55637721833494,5.16673345026498,1.87374576938574,5.3962882715499,1.17740144449421,0.692745239106298
TRINITY_DN13506_c1_g1,2.68413534896128,3.43187487150576,1.87993903965715,0.938448257224224,0.853156124819043,1.2549242368576
TRINITY_DN13577_c0_g2,0.0686280798336167,306.984467362043,37.2033599074982,17.9957118988316,488.186798781847,93.3893748666386
TRINITY_DN13534_c0_g1,6.0617146129031,4.52943787818598,0.808677830963629,8.17461166217245,2.75246336425551,0.242919171747104
TRINITY_DN13638_c0_g1,0.625296796190816,8.83073453646333,0.613131451281392,3.14814419458675,18.3646339420508,1.42080857086973
TRINITY_DN13643_c0_g1,3.38521723961546,4.80605754696725,2.62500153404049,1.52172765700334,0.345855847907641,2.03490485913251
TRINITY_DN13602_c0_g1,2.3929085622691,3.28550606521502,3.24718603084538,3.45108755121569,2.99482032453619,5.28616861692181
TRINITY_DN13635_c1_g1,579.714206771704,994.634675086252,1074.00015458322,601.022308379828,2653.43311532547,1266.889784218
TRINITY_DN13688_c0_g1,25.9623229778427,20.0163316159835,11.4567991182294,34.7082897453189,15.5264632419156,12.313674280871
TRINITY_DN13655_c0_g1,21.5935826951228,0,0,0,0,0
TRINITY_DN13668_c0_g1,41.5439318402882,25.1755522561191,16.6436239717087,18.8612331512847,9.42283991171479,13.9451004257384
TRINITY_DN13609_c1_g1,0.292523903505359,1.53005915553026,0.819522169693026,0,0.278937379251181,0
TRINITY_DN13609_c1_g3,1.16340935336988,0.60852638414232,1.83338816819897,0,0.277343451369746,0.734309953452676
TRINITY_DN13667_c0_g1,3.46785480331408,29.0220275514029,6.18964381571447,3.52004034944178,9.49367968150285,6.02510731038093
TRINITY_DN13662_c0_g1,2.82318487579207,3.08176545023843,0.945678516554935,2.96119149975147,0.819322495003068,0.154948844679524
TRINITY_DN13632_c0_g1,177.386827972026,265.397139940306,166.53203418112,163.958939643072,436.539775998447,201.073493655249
TRINITY_DN13682_c0_g1,9.16413969271101,11.9833590275588,7.30100189511593,2.40302829556791,2.73078229499469,2.50645933099
TRINITY_DN13698_c0_g1,102.70607412552,53.1103998643957,197.410362951615,176.48406121421,67.8873174276391,137.835123109875
TRINITY_DN13699_c0_g1,108.126947768181,303.369318023187,830.851022976648,138.062173933166,278.074132562703,1089.21715233522
TRINITY_DN13636_c0_g1,5.7757911160207,6.04210594183863,10.8717462298639,12.1162618174639,9.98239727447845,23.0882325790085
TRINITY_DN13659_c0_g1,12.7808461452253,43.8634932181881,108.282525621786,9.76022935364676,36.9893083269562,173.509031402281
TRINITY_DN13606_c0_g1,14.1495732166607,38.7603473891067,12.0065961119059,4.42383449321737,5.62182671695431,3.66391660766408
TRINITY_DN13654_c0_g1,2.64793313808897,2.77002617059004,1.23638893809179,2.77737287687169,0.420824601066811,2.59979680051887
TRINITY_DN13625_c0_g1,21.1203188454569,20.6973948024559,22.443702535981,24.5717284011312,30.2090512113986,5.61822996977902
TRINITY_DN13658_c0_g1,1.27958780136702,0.669294032838096,2071.13969252477,0,0.203359374258543,1285.40136893842
TRINITY_DN13670_c0_g1,21.5271097023746,15.0520267954852,7.42149459369561,89.7327451680014,9.04050512591302,4.59949441260533
TRINITY_DN13680_c0_g1,11.5107639202674,14.2365786867218,16.7118814180157,13.142451394981,12.2338189090659,24.3688844976786
TRINITY_DN13672_c0_g1,0,3.98515199594243,0.222344372442702,0,0.30271374629754,0
